State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Latitude,Longitude,Latitude_rad,Longitude_rad,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-023,ODUDU BY FEDISON II,47,74,2,30,7,3,5.8815926,5.6964039,0.10265315613093384,0.09942100357844581,10.545454545454545,47.727272727272734,15.181818181818183,2.8181818181818183
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-025,OPP. GERMAN TECH. II,62,112,0,48,5,0,5.8870037,5.686258,0.1027475976420885,0.09924392421786772,13.296296296296296,13.296296296296298,30.74074074074074,4.407407407407407
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-026,ADENIYI ROAD BY MAJOR BOWEN ROAD II,10,19,0,10,0,0,5.8828979,5.6872095,0.10267593791366011,0.09926053102570044,15.478260869565217,55.1304347826087,34.130434782608695,4.782608695652174
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-027,ADEGOR/AGOBA ROAD II,28,43,6,21,0,0,5.8888939,5.6841357,0.1027805878556097,0.09920688309515265,7.942857142857143,51.91428571428571,32.114285714285714,3.5428571428571427
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-028,FRONT OF POLICE CLINIC,15,35,0,15,0,0,5.8967722,5.6850224,0.10291809013006957,0.09922235892963009,12.419354838709678,47.16129032258065,31.580645161290324,0.5161290322580645
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-029,"FRONT OF MILLER ESTATE, SAPELE",90,363,3,76,5,1,5.8846388,5.6894355,0.1027063223506081,0.09929938205484984,11.791666666666666,15.083333333333336,27.791666666666664,3.666666666666667
DELTA,SAPELE,SAPELE URBAN  II,10-17-02-013,YOUTH CENTRE  III,149,489,7,93,21,0,5.8935608,5.6838767,0.10286204062647103,0.09920236269238998,6.372093023255815,26.604651162790702,8.88372093023256,0.46511627906976744
DELTA,SAPELE,SAPELE URBAN  II,10-17-02-014,"L.G.A NURSERY SCHOOL, SAPELE I -  II",66,144,28,24,8,0,5.9078381,5.6483404,0.10311122651976601,0.09858213725341353,12.5,26.5,13.0,0.5
DELTA,SAPELE,SAPELE URBAN  II,10-17-02-016,"AYOMANOR PRIMARY SCHOOL, SAPELE  IV",106,377,5,54,45,0,5.8863244,5.6941524,0.10273574162047971,0.09938170749033716,6.363636363636363,8.727272727272727,26.545454545454547,0.36363636363636365
DELTA,SAPELE,SAPELE URBAN  II,10-17-02-017,"AYOMANOR PRIMARY SCHOOL, SAPELE  V",3,7,1,2,0,0,5.8974428,5.6781425,0.10292979430803345,0.09910228202242212,12.676470588235293,66.94117647058823,23.852941176470587,0.5588235294117647
DELTA,SAPELE,SAPELE URBAN  II,10-17-02-018,OMENE  LANE BY AKPOBRISI,124,358,8,80,18,0,5.8725475,5.6983159,0.1024952893547617,0.09945437427374394,3.8888888888888893,1.3333333333333286,1.1111111111111107,0.1111111111111111
DELTA,SAPELE,SAPELE URBAN  II,10-17-02-019,SANCO LANE BY BETHEL BAPTIST HIGH SCHOOL,38,87,3,15,14,0,5.8948885,5.6832079,0.10288521336294976,0.09919068993035265,10.093023255813954,51.279069767441854,15.279069767441861,0.46511627906976744
DELTA,SAPELE,SAPELE URBAN  II,10-17-02-020,"OMARIN PRIMARY SCHOOL, SAPELE III",102,173,3,58,31,0,5.8880762,5.6842827,0.10276631629831615,0.09920944872915308,10.944444444444445,14.055555555555557,0.47222222222222143,3.4444444444444446
DELTA,SAPELE,SAPELE URBAN  II,10-17-02-021,"OMARIN PRIMARY SCHOOL, SAPELE IV",195,585,4,135,48,0,5.8880762,5.6842827,0.10276631629831615,0.09920944872915308,9.916666666666666,65.08333333333333,17.0,3.4444444444444446
DELTA,UDU,ALADJA,10-18-10-018,HARVARD SUPREME SCH,15,37,7,3,5,0,5.4951545,5.995673,0.09590853893078274,0.10464423472292599,17.217391304347824,39.17391304347826,24.52173913043478,0.3695652173913043
DELTA,UDU,ALADJA,10-18-10-019,OVIRI TOWN HALL,58,119,10,30,15,0,5.4896273,5.7563451,0.09581207109236652,0.10046717487604225,12.958333333333332,1.875,9.416666666666668,0.20833333333333334
DELTA,UDU,ALADJA,10-18-10-020,ALADJA PRY SCHOOL III,39,100,10,17,7,0,5.4823494,5.7548683,0.09568504777473562,0.10044139985364879,12.958333333333332,15.416666666666664,17.75,0.20833333333333334
DELTA,UDU,ALADJA,10-18-10-021,PTI TRAINING CENTRE,10,24,0,7,2,0,5.5623678,5.7800247,0.09708163231691344,0.10088046186159749,14.69767441860465,77.46511627906976,18.023255813953487,0.7209302325581395
DELTA,UDU,ALADJA,10-18-10-022,DUMEJE TOWN HALL,54,287,12,27,12,1,5.4896273,5.7563451,0.09581207109236652,0.10046717487604225,10.875,5.0,12.541666666666668,0.8333333333333334
DELTA,UDU,ALADJA,10-18-10-023,AHORON TOWN HALL,52,261,8,23,14,0,5.4896273,5.7563451,0.09581207109236652,0.10046717487604225,15.041666666666668,9.166666666666664,10.458333333333332,0.20833333333333334
DELTA,UDU,ALADJA,10-18-10-024,EKIAGBON TOWN HALL,73,415,17,32,14,1,5.4896273,5.7563451,0.09581207109236652,0.10046717487604225,5.666666666666668,0.20833333333333215,10.458333333333332,0.8333333333333334
DELTA,UDU,ALADJA,10-18-10-025,ARWAKPOGHE FAMILY HALL,91,414,33,36,12,0,5.4896273,5.7563451,0.09581207109236652,0.10046717487604225,11.0,4.375,12.541666666666668,0.20833333333333334
DELTA,UDU,ALADJA,10-18-10-026,ORHOWORWOH HALL,11,14,5,3,2,0,5.4896273,5.7563451,0.09581207109236652,0.10046717487604225,18.166666666666668,30.0,22.958333333333332,0.20833333333333334
DELTA,UDU,ALADJA,10-18-10-030,ALADJA GRAMMAR SCH,103,458,22,37,28,0,5.4858822,5.7559208,0.09574670676655006,0.10045976944402603,0.45833333333333215,5.416666666666668,4.125,0.20833333333333334
DELTA,UDU,ALADJA,10-18-10-032,UBERHURHU HALL,61,322,10,27,20,1,5.4896273,5.7563451,0.09581207109236652,0.10046717487604225,12.958333333333332,5.0,4.208333333333332,0.8333333333333334
DELTA,UDU,ALADJA,10-18-10-035,IKPORO HALL ALADJA,56,307,14,23,11,0,5.4896273,5.7563451,0.09581207109236652,0.10046717487604225,8.791666666666668,9.166666666666664,13.583333333333332,0.20833333333333334
DELTA,UDU,EKETE,10-18-06-011,"EKETE SEC SCH, KOTOKOTO",205,518,1,12,5,0,5.510359,5.7966489,0.09617390751690222,0.10117060888710754,22.31578947368421,49.94736842105263,15.631578947368421,0.10526315789473684
DELTA,UDU,EKETE,10-18-06-012,"EKETE WATERSIDE PRY SCH, KOTOKOTO",138,411,2,115,1,1,5.5082972,5.8092021,0.09613792231838461,0.10138970355876889,11.181818181818182,43.09090909090909,10.818181818181818,0.7272727272727273
DELTA,UDU,EKETE,10-18-06-013,RIVER ROAD BY T-JUNCTION,108,321,4,103,0,0,5.5090522,5.801415,0.09615109955423716,0.10125379302458684,8.428571428571429,28.85714285714286,14.571428571428571,0.14285714285714285
DELTA,UDU,EKETE,10-18-06-014,"PAUL PLAZA OPEN SPACE, WATERSIDE",100,356,7,64,4,0,25.7813321,-80.1858994,0.44996913069510397,-1.3995079582029455,-1.0,-1.0,-1.0,-1.0
DELTA,UDU,EKETE,10-18-06-016,"EKETE WATERSIDE JUNCTION, OPEN SPACE II",100,393,8,81,4,0,5.5090522,5.801415,0.09615109955423716,0.10125379302458684,3.8571428571428577,3.714285714285708,10.0,0.14285714285714285
DELTA,UDU,EKETE,10-18-06-018,ATO WATERSIDE OPEN SPACE II,54,286,0,0,0,0,5.5090522,5.801415,0.09615109955423716,0.10125379302458684,13.0,88.85714285714286,14.571428571428571,0.14285714285714285
DELTA,UDU,EKETE,10-18-06-020,"EKETE PRY SCH, EKETE INLAND II",44,77,3,33,4,0,5.4970967,5.8055804,0.09594243671551497,0.10132649296924941,11.266666666666667,31.066666666666663,8.133333333333333,0.4
DELTA,UDU,EKETE,10-18-06-021,"EKETE PRY SCH, EKETE INLAND III",25,44,4,20,1,0,5.4970967,5.8055804,0.09594243671551497,0.10132649296924941,10.2,44.93333333333334,11.333333333333334,0.4
DELTA,UDU,EKETE,10-18-06-022,"EKETE PRY SCH, EKETE INLAND IV",129,455,8,10,1,0,5.4970967,5.8055804,0.09594243671551497,0.10132649296924941,5.933333333333334,55.599999999999994,11.333333333333334,0.4
DELTA,UDU,EKETE,10-18-06-023,EKETE TIPPER GARAGE OPEN SPACE I,111,468,13,76,8,0,5.4972231,5.7938836,0.0959446428116895,0.10112234529730213,0.0,1.3157894736842053,2.1578947368421044,0.5789473684210527
DELTA,UDU,EKETE,10-18-06-024,EKETE TIPPER GARAGE OPEN SPACE II,100,449,7,70,5,1,5.4849976,5.8033505,0.09573126758398692,0.10128757387225917,11.62962962962963,5.851851851851848,13.814814814814813,0.37037037037037035
DELTA,UDU,EKETE,10-18-06-025,JOY PLAZA OPEN SPACE,110,507,2,96,9,0,5.5002107,5.8039616,0.09599678626842208,0.10129823957931812,11.368421052631579,37.1578947368421,2.1052631578947363,0.3684210526315789
DELTA,UDU,EKETE,10-18-06-027,BORO OPEN SPACE OWHASE,0,591,15,112,16,0,5.5086426,5.7896594,0.09614395068562098,0.10104861909903938,1.6969696969696955,53.90909090909091,0.0,0.24242424242424243
DELTA,UDU,EKETE,10-18-06-028,NEWYORK OPEN SPACE,111,537,16,71,12,1,5.5058651,5.8109374,0.09609547416564684,0.10141999025727874,1.666666666666666,40.33333333333333,0.5,0.5
DELTA,UDU,OPETE/ASSAGBA/EDJOPHE,10-18-05-012,JARIKRES OPEN SPACE,31,49,8,10,9,0,5.506252,5.7863145,0.09610222684452281,0.10099023958088943,9.484848484848484,52.15151515151515,7.757575757575758,0.24242424242424243
DELTA,UDU,OPETE/ASSAGBA/EDJOPHE,10-18-05-014,OKPAKA SEC SCHOOL,30,44,2,26,0,0,5.5322394,5.8131487,0.09655579253855559,0.1014585847230281,9.333333333333334,37.666666666666664,14.333333333333334,0.0
DELTA,UDU,OPETE/ASSAGBA/EDJOPHE,10-18-05-015,ERUJBADU TOWN HALL,110,519,19,66,15,0,5.7436137,5.9905596,0.10024497002765384,0.1045549890569545,2.6190476190476204,27.38095238095238,28.23809523809524,0.19047619047619047
DELTA,UDU,OPETE/ASSAGBA/EDJOPHE,10-18-05-016,OKPAKA MARKET SQUARE,55,80,4,48,0,0,5.5302779,5.8108288,0.09652155790527771,0.10141809482971108,6.666666666666666,8.333333333333336,14.333333333333334,0.0
DELTA,UDU,ORHUWHURUN,10-18-09-020,GALUBO OPEN SPACE,70,519,5,65,0,0,5.3689166,6.1433809,0.09370527193497939,0.10722222390913251,5.2666666666666675,17.0,20.666666666666668,0.13333333333333333
DELTA,UDU,ORHUWHURUN,10-18-09-021,UMRAHIE HALL,109,550,2,104,0,0,5.506252,5.7863145,0.09610222684452281,0.10099023958088943,15.666666666666668,44.696969696969695,17.03030303030303,0.24242424242424243
DELTA,UDU,ORHUWHURUN,10-18-09-022,KAKAKI HALL,140,600,19,104,4,1,5.506252,5.7863145,0.09610222684452281,0.10099023958088943,1.8484848484848477,44.696969696969695,12.90909090909091,0.7878787878787878
DELTA,UDU,ORHUWHURUN,10-18-09-023,OKOLOSI WATERSIDE,159,653,14,140,0,0,5.5090522,5.801415,0.09615109955423716,0.10125379302458684,3.0,71.14285714285714,14.571428571428571,0.14285714285714285
DELTA,UDU,ORHUWHURUN,10-18-09-025,IROKA OPEN SPACE,61,372,7,52,0,0,5.4542172,5.8703507,0.09519404825890607,0.10245694796175389,13.222222222222221,11.111111111111114,24.22222222222222,0.7777777777777778
DELTA,UDU,ORHUWHURUN,10-18-09-028,SIAKPERE SQUARE,25,49,4,17,2,0,5.5051713,5.7866889,0.0960833650712965,0.1009967740936089,12.375,48.224999999999994,13.475,0.325
DELTA,UDU,ORHUWHURUN,10-18-09-029,OKPOROH FAMILY HALL,133,484,26,96,5,0,5.5543995,5.7932008,0.09694255924612677,0.10111042818916952,18.22222222222222,33.361111111111114,6.75,0.4444444444444444
DELTA,UDU,ORHUWHURUN,10-18-09-031,EKRABE COMM. HALL,83,516,20,58,3,0,5.5690508,5.7761908,0.09719827267082423,0.10081354768340528,9.333333333333334,17.407407407407405,7.148148148148149,0.4444444444444444
DELTA,UDU,ORHUWHURUN,10-18-09-032,IROKA COMM. HALL,27,472,5,17,3,1,5.5690508,5.7761908,0.09719827267082423,0.10081354768340528,6.222222222222221,59.925925925925924,7.148148148148149,0.5925925925925926
DELTA,UDU,ORHUWHURUN,10-18-09-033,MOFEYE/OYODI OPEN SPACE,41,302,11,23,3,0,5.5058651,5.8109374,0.09609547416564684,0.10141999025727874,3.75,92.33333333333333,9.25,0.5833333333333334
DELTA,UDU,ORHUWHURUN,10-18-09-035,IBO EGINI ROAD OPEN SPACE,1,708,6,37,14,0,5.5058651,5.8109374,0.09609547416564684,0.10141999025727874,9.166666666666666,77.16666666666667,2.666666666666666,0.5833333333333334
DELTA,UDU,ORHUWHURUN,10-18-09-036,ODE O/S BY RAILWAY,128,614,26,82,10,1,49.1979443,-122.9470316,0.858666113247777,-2.145830506973512,-1.0,-1.0,-1.0,-1.0
DELTA,UDU,ORHUWHURUN,10-18-09-037,OKU COMM. HALL,120,439,0,94,6,0,5.5041008,5.8316243,0.09606468132165391,0.10178104477430955,15.0,20.33333333333333,1.0,0.6666666666666666
DELTA,UDU,ORHUWHURUN,10-18-09-038,TIALOBI OPEN SPACE,65,441,2,61,2,0,5.4542172,5.8703507,0.09519404825890607,0.10245694796175389,18.77777777777778,1.1111111111111143,22.0,0.7777777777777778
DELTA,UDU,ORHUWHURUN,10-18-09-039,OKU ODE OPEN SPACE,96,215,22,67,3,0,5.5041008,5.8316243,0.09606468132165391,0.10178104477430955,14.333333333333332,56.33333333333333,3.0,0.6666666666666666
DELTA,UDU,ORHUWHURUN,10-18-09-041,STEEL SEC SCH S/T,0,528,26,96,5,0,43.2405853,-79.8147498,0.75469058397446,-1.3930301756654857,-1.0,-1.0,-1.0,-1.0
DELTA,UDU,ORHUWHURUN,10-18-09-042,KANO RD O/S DSC,177,559,10,146,3,1,5.4789,5.7694859,0.09562484438751732,0.10069652510238832,5.0,41.5,1.5,0.0
DELTA,UDU,ORHUWHURUN,10-18-09-043,DSC TECHNICAL SCHOOL II,0,670,9,249,4,1,5.8557808,6.3525412,0.10220265523506757,0.11087275980859161,-1.0,-1.0,-1.0,-1.0
DELTA,UDU,ORHUWHURUN,10-18-09-045,DSC MKT SQUARE,128,433,4,108,5,2,5.4789,5.7694859,0.09562484438751732,0.10069652510238832,4.0,15.5,1.5,1.5
DELTA,UDU,ORHUWHURUN,10-18-09-046,DSC POST OFFICE,117,397,6,101,4,0,5.4789,5.7694859,0.09562484438751732,0.10069652510238832,1.0,26.0,0.0,1.5
DELTA,UDU,ORHUWHURUN,10-18-09-047,CAMP EXT PRY SCH DSC,232,566,12,198,5,1,5.507767,5.8184557,0.09612866858269054,0.10155120934643144,1.1538461538461533,116.6923076923077,2.846153846153846,0.6153846153846154
DELTA,UDU,ORHUWHURUN,10-18-09-048,IGBOGIDI MODEL PRY SCHH,180,492,14,147,4,0,5.5114391,5.8239233,0.096192758818153,0.10164663696861347,1.545454545454545,46.54545454545455,3.545454545454546,0.5454545454545454
DELTA,UDU,ORHUWHURUN,10-18-09-049,OPUTU HALL,45,58,9,18,12,0,5.5690508,5.7761908,0.09719827267082423,0.10081354768340528,2.0740740740740744,58.888888888888886,2.185185185185185,0.4444444444444444
DELTA,UDU,ORHUWHURUN,10-18-09-052,PALAMA PRY SCH. ORHUW.,160,586,21,114,4,22,5.5365214,5.8001283,0.09663052753712598,0.10123133587310142,4.5,52.5,17.5,21.0
DELTA,UDU,ORHUWHURUN,10-18-09-054,ORHUWHURUN HIGH SCH,207,539,12,185,1,1,5.5115566,5.8394131,0.09619480958002409,0.10191698497908888,6.0,99.0,40.0,8.0
DELTA,UDU,ORHUWHURUN,10-18-09-055,ORUMERE OPP. ATIBOROKO CLOSE AKOTO,97,378,8,82,3,0,5.506252,5.7863145,0.09610222684452281,0.10099023958088943,9.484848484848484,22.03030303030303,13.939393939393938,0.24242424242424243
DELTA,UDU,OVWIAN   I,10-18-07-013,"ETAKO PRY SCH, OVWIAN",120,519,15,90,9,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,0.2666666666666675,27.700000000000003,7.699999999999999,0.4666666666666667
DELTA,UDU,OVWIAN   I,10-18-07-014,"JESU PRY SCH, OVWIAN",102,548,15,64,12,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,0.2666666666666675,0.8333333333333357,4.600000000000001,0.4666666666666667
DELTA,UDU,OVWIAN   I,10-18-07-015,OVWIAN HEALTH CENTRE I,115,477,15,84,8,0,5.4985076,5.7996077,0.09596706156593136,0.10122224968901554,0.4565217391304355,16.956521739130437,6.630434782608695,0.5
DELTA,UDU,OVWIAN   I,10-18-07-017,OVWIAN HEALTH CENTRE II,81,423,9,54,9,1,5.4968,5.7853,0.09593725832362432,0.10097253321562795,6.684210526315789,22.84210526315789,3.1052631578947363,0.5789473684210527
DELTA,UDU,OVWIAN   I,10-18-07-018,OVWIAN COURT PREMISES,110,446,14,57,26,2,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,1.3000000000000007,6.399999999999999,9.866666666666667,1.6
DELTA,UDU,OVWIAN   I,10-18-07-019,ABADE QUARTER SQUARE,56,447,7,35,12,0,5.499343,5.7921968,0.09598164204650252,0.1010929050834795,6.0,41.55,1.8000000000000007,0.45
DELTA,UDU,OVWIAN   I,10-18-07-020,OGBAVWE FAMILY SQUARE,70,459,12,32,16,0,5.506252,5.7863145,0.09610222684452281,0.10099023958088943,5.363636363636363,29.484848484848484,0.5454545454545467,0.24242424242424243
DELTA,UDU,OVWIAN   I,10-18-07-021,UDUVWRHIE HALL,74,454,14,50,7,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,1.3000000000000007,13.633333333333333,9.766666666666666,0.4666666666666667
DELTA,UDU,OVWIAN   I,10-18-07-022,EKRHEWERO HALL,124,468,13,64,25,6,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,2.333333333333334,0.8333333333333357,8.833333333333332,5.733333333333333
DELTA,UDU,OVWIAN   I,10-18-07-023,OTOLO HALL,120,427,5,65,40,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,10.6,1.8666666666666671,24.333333333333336,0.4666666666666667
DELTA,UDU,OVWIAN   I,10-18-07-024,OKRORO HALL,0,435,1,60,24,0,5.5615876,5.8157131,0.09706801525808939,0.10150334194636623,-1.0,-1.0,-1.0,-1.0
DELTA,UDU,OVWIAN   I,10-18-07-025,UDUVWEYARA HALL,143,471,11,64,57,1,5.506252,5.7863145,0.09610222684452281,0.10099023958088943,6.3939393939393945,3.4848484848484844,41.696969696969695,0.7878787878787878
DELTA,UDU,OVWIAN   I,10-18-07-026,OWAREN HALL OPEN SPACE,60,316,13,31,11,0,5.499343,5.7921968,0.09598164204650252,0.1010929050834795,0.3000000000000007,45.75,0.75,0.45
DELTA,UDU,OVWIAN   I,10-18-07-028,JIGBALE MARKET OPEN SQUARE,169,538,12,141,15,0,5.5051713,5.7866889,0.0960833650712965,0.1009967740936089,4.175000000000001,78.875,0.15000000000000036,0.325
DELTA,UDU,OVWIAN   I,10-18-07-030,"75, UDU ROAD BY FIRST BANK OPEN SPACE",109,459,14,79,13,0,5.5022724,5.7901236,0.09603276972161044,0.10105672091742715,1.9756097560975618,15.78048780487805,2.024390243902438,0.3170731707317073
DELTA,UDU,OVWIAN   I,10-18-07-031,ST EPHRAIM JUNCTION,120,531,11,92,7,0,5.5013606,5.7917478,0.09601685580949076,0.10108506855513803,5.222222222222221,30.68888888888889,8.311111111111112,0.3111111111111111
DELTA,UDU,OVWIAN   I,10-18-07-032,"NO. 28, OVWIAN MAIN RD BY MATERNITY JUNCTION",0,491,6,89,5,0,5.4968813,5.7962994,0.09593867727630619,0.1011645089613718,8.85,19.275000000000006,9.75,0.55
DELTA,UDU,OVWIAN   I,10-18-07-033,OLD EKETE ROAD JUNCTION BY GEMSTONE,128,560,8,98,8,0,5.4867446,5.799061,0.09576175848601927,0.10121270797399488,10.592592592592592,34.888888888888886,10.703703703703702,0.6666666666666666
DELTA,UDU,OVWIAN   I,10-18-07-034,CLASSICAL INT'L SCH OPEN SPACE,118,458,9,87,2,2,5.4988037,5.8015688,0.09597222948584651,0.1012564773409764,4.533333333333333,26.53333333333333,10.8,1.8666666666666667
DELTA,UDU,OVWIAN   I,10-18-07-035,"OVIE STREET JUNCTION, UDU ROAD",106,419,13,77,4,1,5.499343,5.7921968,0.09598164204650252,0.1010929050834795,0.3000000000000007,2.549999999999997,6.6,0.6
DELTA,UDU,OVWIAN   I,10-18-07-036,EXPRESS JUNCTION OPEN SPACE,192,578,12,152,8,1,5.4956776,5.7968294,0.09591766874809991,0.10117375920640738,2.608695652173912,86.43478260869566,6.630434782608695,0.5217391304347826
DELTA,UDU,OVWIAN   I,10-18-07-038,OTUAMA JUNCTION OPEN SPACE,153,487,10,132,5,0,5.499343,5.7921968,0.09598164204650252,0.1010929050834795,2.8499999999999996,60.3,5.550000000000001,0.45
DELTA,UDU,OVWIAN   I,10-18-07-039,IGBIKI MARKET SQUARE,135,522,9,120,5,0,5.5095575,5.7840168,0.09615991870294748,0.10095013715066635,8.928571428571427,65.0,12.892857142857142,0.17857142857142858
DELTA,UDU,OVWIAN   I,10-18-07-040,IGBIKI HALL OFF DSC EXPRESS,116,465,12,97,4,0,5.509026,5.7854096,0.09615064227797314,0.10097444609648815,5.689655172413794,40.37931034482759,13.75862068965517,0.1724137931034483
DELTA,UDU,OVWIAN   I,10-18-07-041,"IZOMO HALL, OVWIAN",141,522,6,127,3,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,9.566666666666666,65.93333333333334,13.899999999999999,0.4666666666666667
DELTA,UDU,OVWIAN   I,10-18-07-042,UDUVWOHOROR,87,418,17,42,15,1,5.4704358,5.8353837,0.09547711622897001,0.10184665868220903,29.0,36.0,31.0,1.0
DELTA,UDU,OVWIAN   I,10-18-07-043,ERINWOHWO HALL,82,398,10,46,18,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,5.433333333333334,17.766666666666666,1.6000000000000014,0.4666666666666667
DELTA,UDU,OVWIAN   I,10-18-07-044,OKRU HALL,91,417,13,40,21,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,2.333333333333334,23.96666666666667,4.699999999999999,0.4666666666666667
DELTA,UDU,OVWIAN   I,10-18-07-045,OZIMI HALL,67,383,7,32,10,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,8.533333333333333,32.233333333333334,6.666666666666668,0.4666666666666667
DELTA,UDU,OVWIAN   II,10-18-08-011,EGINI PRY SCH I,105,413,29,40,30,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,14.2,23.96666666666667,14.0,0.4666666666666667
DELTA,UDU,OVWIAN   II,10-18-08-012,EGINI GRAMMAR SCH I,112,400,23,38,28,2,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,8.0,26.03333333333333,11.933333333333334,1.6
DELTA,UDU,OVWIAN   II,10-18-08-013,EGINI GRAMMAR SCH II,150,482,31,74,24,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,16.266666666666666,11.166666666666664,7.800000000000001,0.4666666666666667
DELTA,UDU,OVWIAN   II,10-18-08-014,EGINI OPEN SPACE,123,447,29,59,25,0,5.4836212,5.8065214,0.09570724487216248,0.10134291651751068,6.199999999999999,12.599999999999994,10.8,1.2
DELTA,UDU,OVWIAN   II,10-18-08-015,OLERI TOWN HALL,52,89,14,18,20,0,5.4654729,5.8090159,0.0953904972835228,0.10138645375570168,3.0,42.0,12.0,0.0
DELTA,UDU,OVWIAN   II,10-18-08-016,OLERI HEALTH CENTRE,64,100,20,16,22,0,5.4985076,5.7996077,0.09596706156593136,0.10122224968901554,5.565217391304348,52.52173913043478,7.673913043478262,0.5
DELTA,UDU,OVWIAN   II,10-18-08-017,OVWORHOKPOR HALL,0,744,37,66,25,0,5.4836212,5.8065214,0.09570724487216248,0.10134291651751068,15.8,4.200000000000003,10.8,1.2
DELTA,UDU,OVWIAN   II,10-18-08-018,ARHAVWIRHIN HALL,51,312,12,28,11,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,3.366666666666667,36.36666666666666,5.633333333333333,0.4666666666666667
DELTA,UDU,OVWIAN   II,10-18-08-019,UDUVWEYARA HALL,84,354,22,41,10,2,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,6.966666666666667,22.93333333333333,6.666666666666668,1.6
DELTA,UDU,OVWIAN   II,10-18-08-020,ARIEMUWIEVWE HALL,145,610,47,66,25,0,5.4895846,5.7991934,0.0958113258367759,0.10121501878992453,32.8,2.8999999999999986,8.833333333333332,0.4666666666666667
DELTA,UDU,OVWIAN   II,10-18-08-021,EDJEDU HALL,191,713,61,84,29,5,5.4836212,5.8065214,0.09570724487216248,0.10134291651751068,44.6,17.400000000000006,15.6,4.8
DELTA,UDU,UDU  I,10-18-01-010,OTOR-UDU SEC. SCH I,149,750,10,112,12,1,5.5583443,5.7801309,0.09701140899445945,0.1008823154012631,5.647058823529411,17.529411764705884,12.029411764705884,0.23529411764705888
DELTA,UDU,UDU  I,10-18-01-011,OTOR-UDU SEC. SCH II,46,104,2,24,10,0,5.5583443,5.7801309,0.09701140899445945,0.1008823154012631,13.882352941176471,73.05882352941177,14.088235294117649,0.7941176470588235
DELTA,UDU,UDU  I,10-18-01-012,OTOR-UDU CIVIC CENTRE,20,98,0,15,3,0,5.4542172,5.8703507,0.09519404825890607,0.10245694796175389,21.0,52.22222222222223,20.88888888888889,0.7777777777777778
DELTA,UDU,UDU  I,10-18-01-013,HIGH COURT OPEN SPACE,96,500,13,74,7,0,5.4904509,5.9918104,0.09582644562408593,0.10457681963523845,1.3235294117647065,6.705882352941174,12.647058823529413,0.6764705882352942
DELTA,UDU,UDU  I,10-18-01-015,AGHWARE QUARTER HALL,100,226,18,53,23,1,5.506252,5.7863145,0.09610222684452281,0.10099023958088943,0.8181818181818166,7.848484848484851,6.666666666666668,0.7878787878787878
DELTA,UDU,UDU  I,10-18-01-017,UGEN QUARTERS HALL,80,119,14,5,45,0,5.5690508,5.7761908,0.09719827267082423,0.10081354768340528,3.1111111111111107,72.37037037037037,36.407407407407405,0.4444444444444444
