name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
lagos,2021-08-18,84.2,75.2,79.4,92.5,75.2,81.7,73.8,83.3,0,0,0,,0,0,20.1,11.4,236.5,1015.1,54.5,5.9,152.9,13.3,6,,2021-08-18T06:40:50,2021-08-18T18:59:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2021-08-19,87.8,77,80,96,77,82.3,73.9,82.2,0.016,100,8.33,rain,0,0,18.1,12.8,251.9,1013.4,57.8,6.1,147.3,12.6,6,,2021-08-19T06:40:46,2021-08-19T18:59:15,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-08-20,80.6,76.6,78.5,86.2,76.6,80,74,86,0,0,0,,0,0,21.3,13.9,233.3,1012.4,53.7,6.1,149.7,12.9,6,,2021-08-20T06:40:41,2021-08-20T18:58:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
lagos,2021-08-21,80.6,75.2,77.2,86.4,75.2,77.8,74.5,91.6,0.276,100,4.17,rain,0,0,21.9,11.4,231.7,1013,66.6,5.2,40,3.4,2,,2021-08-21T06:40:36,2021-08-21T18:58:26,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
lagos,2021-08-22,86,74.8,78.3,97.2,74.8,80.4,74.8,89.4,0.079,100,4.17,rain,0,0,13.9,11.4,220.2,1012.8,60.9,5.2,93.7,8.1,3,,2021-08-22T06:40:31,2021-08-22T18:58:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2021-08-23,87.4,73.8,79.6,99,73.8,83,75,86.4,0.079,100,4.17,rain,0,0,17.9,13.9,229.4,1011.6,59.8,5.4,171.2,14.7,8,,2021-08-23T06:40:25,2021-08-23T18:57:36,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
lagos,2021-08-24,84.2,76.9,79.9,92.5,76.9,82.9,75.3,86,0.04,100,16.67,rain,0,0,17,13.9,226.3,1010.8,72.3,6.1,172.2,14.9,6,,2021-08-24T06:40:19,2021-08-24T18:57:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-08-25,86,76.8,80.4,95.2,76.8,83.8,74.5,83,0.236,100,4.17,rain,0,0,18.3,16.1,213.8,1011.2,60.4,6.1,166.5,14.5,6,,2021-08-25T06:40:12,2021-08-25T18:56:43,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
lagos,2021-08-26,84.3,77,80.2,94.2,77,83.2,74.4,82.9,0.118,100,4.17,rain,0,0,17.4,10.7,243.7,1012.5,57.2,6,187.1,16.2,7,,2021-08-26T06:40:06,2021-08-26T18:56:17,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2021-08-27,84.3,77,79.5,93.9,77,82.3,75.4,87.5,0,0,0,,0,0,17.4,16.1,232.2,1013.7,63,6.1,168,14.6,6,,2021-08-27T06:39:58,2021-08-27T18:55:49,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
lagos,2021-08-28,86.9,74.8,79.2,96.5,74.8,82,74.7,86.4,0.157,100,4.17,rain,0,0,18.6,11.4,234.4,1013.6,59.3,6,208.5,18.2,8,,2021-08-28T06:39:51,2021-08-28T18:55:22,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2021-08-29,82.4,77,79.1,90.9,77,80.9,75.3,88.2,0.044,100,20.83,rain,0,0,16.6,13.9,241,1011.3,82.8,6.1,147.2,12.7,6,,2021-08-29T06:39:43,2021-08-29T18:54:53,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
lagos,2021-08-30,86,77,80.3,96.8,77,83.9,75.5,85.9,0.157,100,4.17,rain,0,0,18.3,17.2,223.6,1011.6,60.8,6.1,149.4,12.8,5,,2021-08-30T06:39:35,2021-08-30T18:54:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
lagos,2021-08-31,84.3,77,80,94.2,77,83.5,75.8,87.5,0.157,100,4.17,rain,0,0,16.6,9.2,255.1,1012.2,60.6,5.9,195.7,16.9,7,,2021-08-31T06:39:26,2021-08-31T18:53:56,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
lagos,2021-09-01,87.8,73.4,80.4,102.4,73.4,85.4,76,87,0.106,100,8.33,rain,0,0,21,15,227.4,1011.5,67.7,5.7,155.4,13.4,7,,2021-09-01T06:39:18,2021-09-01T18:53:27,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-09-02,84.2,71.6,76.2,92.5,71.6,77.8,73.4,91.3,3.465,100,8.33,rain,0,0,19.2,10.3,219.1,1012.4,85.3,4.6,86.8,7.3,3,,2021-09-02T06:39:09,2021-09-02T18:52:57,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
lagos,2021-09-03,77.1,71.6,75.3,77.1,71.6,75.3,73.5,94,2.953,100,4.17,rain,0,0,19,11.4,257,1013.5,56.1,4.6,89.1,7.7,4,,2021-09-03T06:39:00,2021-09-03T18:52:28,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-09-04,86,73,77.4,97.2,73,79.6,74,89.7,0,0,0,,0,0,19.5,12.8,263.2,1013,55.4,5.1,178.8,15.7,7,,2021-09-04T06:38:50,2021-09-04T18:51:58,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-09-05,87.8,75,79.1,99.9,75,82,74.6,86.8,0.157,100,4.17,rain,0,0,20.4,11.4,247.2,1013.4,61.7,5.1,151.8,13.3,5,,2021-09-05T06:38:40,2021-09-05T18:51:27,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
lagos,2021-09-06,84,75.2,78.5,93.5,75.2,80.8,75.7,91.6,0.008,100,4.17,rain,0,0,14.5,12.8,227.7,1013.5,58.3,5.4,87.7,7.4,3,,2021-09-06T06:38:31,2021-09-06T18:50:57,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
lagos,2021-09-07,87.4,75.2,79.1,97.2,75.2,82.1,75.6,89.4,1.22,100,4.17,rain,0,0,34.4,23,241.4,1013.2,64.3,5.5,218,18.8,7,,2021-09-07T06:38:21,2021-09-07T18:50:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2021-09-08,86.3,74.8,80.3,95.2,74.8,83.9,75.2,85,0,0,0,,0,0,17.7,15,217.3,1012.5,65.8,6.1,218,18.7,7,,2021-09-08T06:38:10,2021-09-08T18:49:55,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
lagos,2021-09-09,87.8,75.4,80.9,99.9,75.4,85.5,75.8,85.1,0.012,100,8.33,rain,0,0,18.3,16.1,211.8,1012.8,63.9,5.9,227.4,19.4,7,,2021-09-09T06:38:00,2021-09-09T18:49:23,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-09-10,87.8,77,80.1,99.9,77,83.1,75.7,86.7,0.115,100,33.33,rain,0,0,17.4,11.4,242.3,1013.5,81.7,6.6,120.4,10.4,5,,2021-09-10T06:37:50,2021-09-10T18:48:52,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-09-11,86.3,76.6,79.5,95.4,76.6,82,75.2,87.2,0.039,100,4.17,rain,0,0,16.3,9,249.5,1014.5,48.2,5.9,89.2,7.9,4,,2021-09-11T06:37:39,2021-09-11T18:48:21,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-09-12,89.6,76.8,80.8,100.2,76.8,85.4,75.6,85.2,0,0,0,,0,0,24.4,13.9,236.3,1013.7,47.4,6.1,204.1,17.9,8,,2021-09-12T06:37:29,2021-09-12T18:47:49,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-09-13,78.8,70.5,76.3,78.8,70.5,76.3,73.6,91.3,1.772,100,4.17,rain,0,0,22.4,10.4,246,1012.9,55.4,5.5,112.5,9.8,6,,2021-09-13T06:37:18,2021-09-13T18:47:17,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-09-14,86,73,79,93.5,73,81.3,72.6,81.6,0,0,0,,0,0,19.7,13.9,216.2,1012.7,52.4,6.2,165.9,14.3,8,,2021-09-14T06:37:07,2021-09-14T18:46:45,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
lagos,2021-09-15,86,75.5,79.1,97.2,75.5,81.6,73.6,83.6,0.004,100,4.17,rain,0,0,13.9,11.4,228.4,1014.1,62.5,5.9,164.1,14.3,7,,2021-09-15T06:36:56,2021-09-15T18:46:13,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,65203099999,DNMM,remote,65201099999,VRJT5"
lagos,2021-09-16,87.8,74.8,80.6,100.3,74.8,85.9,75.2,84.4,0.079,100,4.17,rain,0,0,17.2,11.4,248,1014.7,49.7,6.1,194.2,16.7,7,,2021-09-16T06:36:45,2021-09-16T18:45:41,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2021-09-17,85.7,77,80.6,96,77,84.8,76.1,86.8,0,0,0,,0,0,16.8,12.8,255.3,1013.7,63.6,5.9,135.3,11.4,5,,2021-09-17T06:36:34,2021-09-17T18:45:09,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-09-18,87.8,76.6,80.3,103.1,76.6,84.4,76.6,89.1,0.039,100,4.17,rain,0,0,20.6,11.4,236,1013.2,57.8,6.4,196.5,16.8,7,,2021-09-18T06:36:24,2021-09-18T18:44:37,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-09-19,88.2,76.6,81.9,100,76.6,87.4,75.8,82.5,0,0,0,,0,0,18.3,12.8,228.7,1013,52.3,6.2,201.1,17.4,8,,2021-09-19T06:36:13,2021-09-19T18:44:06,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-09-20,84.2,75.2,80.1,92.5,75.2,83.7,75.3,85.4,0,0,0,,0,0,16.3,10.3,250.6,1012.6,56.7,6,171.3,14.6,6,,2021-09-20T06:36:02,2021-09-20T18:43:34,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2021-09-21,86,77,80.2,95.5,77,83.1,75.6,86,0.079,100,4.17,rain,0,0,19.7,18.3,219.3,1012.4,63.4,5.9,167.1,14.4,6,,2021-09-21T06:35:51,2021-09-21T18:43:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
lagos,2021-09-22,87.7,73.4,78,99.4,73.4,79.8,74.7,90.6,0.157,100,4.17,rain,0,0,16.1,24.2,198.3,1013,70.5,5.9,108.2,9.3,6,,2021-09-22T06:35:41,2021-09-22T18:42:30,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,VRJT5,65201099999"
lagos,2021-09-23,87.7,73.4,79.6,95.2,73.4,82.7,74.2,85.5,0.826,100,8.33,rain,0,0,14.3,24.2,208.6,1012.6,47.5,5.9,216.6,18.6,7,,2021-09-23T06:35:30,2021-09-23T18:41:58,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
lagos,2021-09-24,84.9,76.6,80.3,95.2,76.6,84.3,76.1,87.4,0,0,0,,0,0,20.1,13.9,216.5,1013.5,58.5,6.1,260.7,22.5,9,,2021-09-24T06:35:20,2021-09-24T18:41:27,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
lagos,2021-09-25,87.8,72.5,78.1,99.9,72.5,80.8,74,87.8,3.189,100,4.17,rain,0,0,16.3,10.9,236.9,1013.6,55.4,6.2,201.7,17.5,8,,2021-09-25T06:35:10,2021-09-25T18:40:55,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
lagos,2021-09-26,89.6,71.6,79.9,100.2,71.6,84.8,73.9,82.9,0,0,0,,0,0,13.9,11.4,127,1013.3,48.2,5.3,209.7,18.3,8,,2021-09-26T06:34:59,2021-09-26T18:40:24,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
lagos,2021-09-27,86,76.8,80.8,97.2,76.8,85.1,75.5,84.3,0.012,100,4.17,rain,0,0,18.3,17.2,212.4,1012.7,54.6,6.1,161.4,14,6,,2021-09-27T06:34:50,2021-09-27T18:39:53,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
lagos,2021-09-28,88.4,73.3,80.3,99.4,73.3,84.3,75,84.4,0.11,100,16.67,rain,0,0,16.3,23,211.4,1012.2,56.5,6.4,215.4,18.7,8,,2021-09-28T06:34:40,2021-09-28T18:39:22,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999,VRJT5"
lagos,2021-09-29,87.8,75.2,81.2,99.2,75.2,86.2,75.3,82.8,0,0,0,,0,0,20.8,18.3,219.9,1011.8,56.2,5.9,242.6,21,9,,2021-09-29T06:34:30,2021-09-29T18:38:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
lagos,2021-09-30,84.3,76.5,79.4,94.6,76.5,82.8,76.1,89.8,0.157,100,4.17,rain,0,0,12.8,10.3,248.5,1012.5,54.3,5.4,117.5,10.1,5,,2021-09-30T06:34:21,2021-09-30T18:38:22,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999,VRJT5"
lagos,2021-10-01,85.2,76.5,79.8,95.9,76.5,83.1,76.5,90.1,0.118,100,8.33,rain,0,0,16.8,9.2,230.9,1013.2,57,6,149.4,12.9,6,,2021-10-01T06:34:12,2021-10-01T18:37:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999,VRJT5"
lagos,2021-10-02,87.8,75.2,81.1,102.4,75.2,86.8,76.4,86.4,0,0,0,,0,0,18.6,15,243.1,1012.1,56.8,6,236.5,20.5,9,,2021-10-02T06:34:03,2021-10-02T18:37:22,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
lagos,2021-10-03,88.1,76.6,80.9,100.3,76.6,85,76.4,86.7,0.039,100,12.5,rain,0,0,14.8,10.4,240.3,1012,63.6,6.1,184.2,15.7,6,,2021-10-03T06:33:55,2021-10-03T18:36:53,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999,VRJT5"
lagos,2021-10-04,89.7,56.2,78.7,102.8,56.2,84.3,71.6,79.4,0,0,0,,0,0,17.2,34.4,192.1,1014.1,65,8.3,232.7,20.3,8,,2021-10-04T06:33:47,2021-10-04T18:36:24,0.94,Partially cloudy,Partly cloudy throughout the day.,wind,"DNMM,remote,VRJT5,65201099999"
lagos,2021-10-05,87.8,75.1,81.6,99.9,75.1,87.4,76.1,84.1,0,0,0,,0,0,15.2,11.4,211.6,1011.8,57.5,6,205.1,17.6,7,,2021-10-05T06:33:39,2021-10-05T18:35:55,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
lagos,2021-10-06,84.2,76.8,80.1,95,76.8,83.9,76.3,88.6,0.039,100,4.17,rain,0,0,15.2,11.4,229.9,1012.4,55.2,5.8,82.8,7.1,4,,2021-10-06T06:33:31,2021-10-06T18:35:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999,VRJT5"
lagos,2021-10-07,87.8,73.7,80.3,99.9,73.7,84.8,75.3,85.4,0,0,0,,0,0,14.3,10.3,224.8,1011.8,56.3,6,200.3,17.2,7,,2021-10-07T06:33:24,2021-10-07T18:34:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
lagos,2021-10-08,91.4,74.2,81.4,107.8,74.2,87.3,76.1,84.7,0,0,0,,0,0,16.1,10.3,227.3,1010.4,53.3,6,242.6,20.9,8,,2021-10-08T06:33:17,2021-10-08T18:34:32,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
lagos,2021-10-09,84.2,76.6,80,96.1,76.6,84.5,77.2,91.3,1.181,100,4.17,rain,0,0,18.8,13.9,244.4,1011.4,65.2,6,144.5,12.5,5,,2021-10-09T06:33:11,2021-10-09T18:34:05,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999,VRJT5"
lagos,2021-10-10,89.6,75.2,81,105.2,75.2,87,76.5,86.6,0.197,100,4.17,rain,0,0,13.9,11.4,224.1,1012.3,62.3,5.7,137.7,11.9,6,,2021-10-10T06:33:05,2021-10-10T18:33:38,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999,VRJT5"
lagos,2021-10-11,89.6,75.2,81.8,105.2,75.2,87.8,77,85.8,0.079,100,4.17,rain,0,0,15,10.3,240.9,1012.7,58.2,6.1,219.8,18.9,8,,2021-10-11T06:33:00,2021-10-11T18:33:12,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2021-10-12,89.6,73.4,81,111.1,73.4,88.2,76.6,87.6,0.669,100,4.17,rain,0,0,17.9,17.2,220.4,1011.5,43.8,5.5,221.6,19.2,8,,2021-10-12T06:32:55,2021-10-12T18:32:47,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
lagos,2021-10-13,91.4,76.8,82.9,105.1,76.8,89.4,75.7,79.9,0.004,100,4.17,rain,0,0,17.2,11.4,221.1,1011.4,49.1,6,230.7,19.8,8,,2021-10-13T06:32:50,2021-10-13T18:32:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2021-10-14,91.4,76.6,82.8,105.1,76.6,88.9,76.6,82.4,0,0,0,,0,0,16.1,13.9,193.9,1011.7,54.4,6,209.4,17.9,8,,2021-10-14T06:32:46,2021-10-14T18:31:58,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-10-15,91.2,76.6,80.4,105.5,76.6,84.7,76.6,88.7,0.433,100,4.17,rain,0,0,18.3,10.3,228.8,1011.4,48.7,6,233,20.1,8,,2021-10-15T06:32:43,2021-10-15T18:31:34,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-10-16,89.6,73.4,80.5,102.6,73.4,85.1,75.6,85.9,1.024,100,8.33,rain,0,0,18.3,11.4,235.2,1011.1,59.5,5.9,226.1,19.3,8,,2021-10-16T06:32:40,2021-10-16T18:31:11,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
lagos,2021-10-17,89.6,73.4,80.5,102.4,73.4,86.5,75.7,86.3,0.004,100,4.17,rain,0,0,20.1,13.4,194.9,1010.7,57.6,6.5,206.6,17.8,7,,2021-10-17T06:32:37,2021-10-17T18:30:49,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-10-18,84.3,73.8,78.8,92.7,73.8,80.9,75.1,88.8,0.866,100,8.33,rain,0,0,13.4,10.9,209.1,1011.9,63.7,4.7,76.2,6.5,3,,2021-10-18T06:32:35,2021-10-18T18:30:27,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-10-19,88.2,73.7,80.2,100.4,73.7,85.1,75.6,86.5,0.079,100,4.17,rain,0,0,17.7,11.4,221,1012.5,58.1,5.8,174.4,15.1,7,,2021-10-19T06:32:34,2021-10-19T18:30:06,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-10-20,87.8,75.3,81.5,99.9,75.3,87.7,76.5,85.5,0,0,0,,0,0,12.3,8.8,223.6,1012.8,61.5,5.6,157.6,13.6,7,,2021-10-20T06:32:33,2021-10-20T18:29:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
lagos,2021-10-21,86.3,77.3,80.9,97.2,77.3,86.2,76.6,87,0.02,100,4.17,rain,0,0,14.1,9.2,239.8,1012.5,56.8,5.6,158.4,13.6,6,,2021-10-21T06:32:33,2021-10-21T18:29:26,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
lagos,2021-10-22,87.8,75.2,79.6,99.9,75.2,83.1,76.2,89.9,0.276,100,4.17,rain,0,0,19,9.2,204.8,1012.1,60.2,5.1,162,14,7,,2021-10-22T06:32:33,2021-10-22T18:29:07,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
lagos,2021-10-23,84.3,73.4,78.6,92.5,73.4,81,74.7,88.3,0.788,100,8.33,rain,0,0,14.1,8.1,87.4,1013.5,62,5.5,104.8,8.9,5,,2021-10-23T06:32:34,2021-10-23T18:28:48,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-10-24,89.7,73.8,81.6,105.2,73.8,87.6,75.9,83.7,0,0,0,,0,0,15,10.3,149.4,1013.9,49.8,5.3,239.4,20.6,9,,2021-10-24T06:32:36,2021-10-24T18:28:31,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-10-25,89.6,75.5,81.6,105.2,75.5,87.5,76.3,84.7,0.079,100,4.17,rain,0,0,19.9,11.4,220.4,1012.9,56.6,6.5,212.4,18.2,8,,2021-10-25T06:32:39,2021-10-25T18:28:14,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
lagos,2021-10-26,91.4,75.2,81.8,100.5,75.2,85.8,74.9,81.1,0.157,100,4.17,rain,0,0,32.2,20.8,147.7,1013.4,50.1,5.6,129.3,11.1,6,,2021-10-26T06:32:42,2021-10-26T18:27:58,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
lagos,2021-10-27,89.6,76.6,82.4,102.9,76.6,88.4,75.6,80.5,0,0,0,,0,0,17.2,11.4,192.6,1012.6,50.4,5.7,199.7,17.3,7,,2021-10-27T06:32:45,2021-10-27T18:27:43,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2021-10-28,87.9,77,81.9,99.9,77,87.5,76.6,84.7,0.197,100,4.17,rain,0,0,15.4,9.2,198.4,1012.2,55.9,5.6,209.8,18.3,7,,2021-10-28T06:32:50,2021-10-28T18:27:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
lagos,2021-10-29,89.6,75.5,82.1,105.2,75.5,88.4,77,85.5,0,0,0,,0,0,16.1,10.3,199.8,1011.1,52.7,5.8,240.3,20.7,8,,2021-10-29T06:32:55,2021-10-29T18:27:16,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-10-30,91.4,75.2,82.3,105.1,75.2,89.5,76.7,84.1,0.118,100,4.17,rain,0,0,18.1,20.8,194.6,1011.8,55.6,5.9,212.2,18.4,8,,2021-10-30T06:33:01,2021-10-30T18:27:03,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999,VRJT5"
lagos,2021-10-31,87.8,64.3,82.2,105.1,64.3,90.6,76.9,84.5,0.039,100,4.17,rain,0,0,25.4,16.1,186.9,1012.8,58.4,6.1,200.5,17.3,7,,2021-10-31T06:33:07,2021-10-31T18:26:52,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999,VRJT5"
lagos,2021-11-01,91,73.4,81.6,102.2,73.4,87.3,75.2,82.2,0.118,100,4.17,rain,0,0,22.4,9.2,216.8,1013.2,49.1,5.7,205.8,17.6,8,,2021-11-01T06:33:14,2021-11-01T18:26:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999,VRJT5"
lagos,2021-11-02,87.5,71.6,78.5,98.1,71.6,81.5,74.2,87.3,1.378,100,8.33,rain,0,0,15.2,25.3,159,1013.8,64.9,4.4,87.8,7.6,3,,2021-11-02T06:33:22,2021-11-02T18:26:31,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999,VRJT5"
lagos,2021-11-03,89.6,74.8,81.4,102.6,74.8,87.1,75.9,84.2,1.102,100,4.17,rain,0,0,16.3,13.9,193.8,1012.4,56.9,5.4,212.7,18.6,8,,2021-11-03T06:33:31,2021-11-03T18:26:22,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
