,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2149,lagos,2021-02-15,33.0,26.9,29.3,42.1,30.3,35.8,25.9,82.6,0.5,100,16.67,rain,0,0.0,28.4,15.1,220.6,1009.1,59.8,9.3,211.5,18.3,7,,2021-02-15T07:02:56,2021-02-15T18:58:18,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
2150,lagos,2021-02-16,33.4,26.1,28.9,40.6,26.1,34.0,25.2,81.5,6.0,100,4.17,rain,0,0.0,48.2,24.1,212.3,1009.2,51.7,9.3,193.0,16.8,8,,2021-02-16T07:02:43,2021-02-16T18:58:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2151,lagos,2021-02-17,30.8,26.9,28.7,36.9,30.6,33.9,25.2,82.0,0.5,100,12.5,rain,0,0.0,35.3,16.6,179.5,1009.7,46.5,8.8,244.6,21.2,8,,2021-02-17T07:02:29,2021-02-17T18:58:29,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
2152,lagos,2021-02-18,35.1,26.4,28.7,35.8,26.4,32.5,24.3,79.2,1.1,100,29.17,rain,0,0.0,26.3,18.4,223.8,1010.9,82.9,6.8,248.7,21.5,9,,2021-02-18T07:02:14,2021-02-18T18:58:34,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
2153,lagos,2021-02-19,34.0,23.7,28.2,32.9,23.7,28.9,17.7,58.1,0.0,0,0.0,,0,0.0,27.4,16.6,88.1,1012.1,38.3,3.0,283.3,24.4,10,,2021-02-19T07:01:58,2021-02-19T18:58:38,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2154,lagos,2021-02-20,35.0,24.0,28.4,34.0,24.0,28.4,16.2,51.5,0.0,0,0.0,,0,0.0,24.1,16.6,67.2,1012.2,26.0,3.0,292.9,25.4,10,,2021-02-20T07:01:42,2021-02-20T18:58:42,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote"
2155,lagos,2021-02-21,34.0,24.0,28.4,35.0,24.0,29.6,19.3,59.0,0.0,0,0.0,,0,0.0,28.4,14.8,206.2,1011.1,68.5,2.4,281.3,24.1,10,,2021-02-21T07:01:25,2021-02-21T18:58:45,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2156,lagos,2021-02-22,33.1,26.6,28.7,37.0,26.6,31.9,23.4,73.9,0.0,0,0.0,,0,0.0,31.7,17.3,206.8,1010.7,62.5,3.5,270.5,23.4,9,,2021-02-22T07:01:07,2021-02-22T18:58:47,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2157,lagos,2021-02-23,34.0,26.4,29.4,39.4,26.4,33.6,23.9,73.6,0.0,0,0.0,,0,0.0,28.1,18.4,220.6,1011.1,50.4,3.4,247.9,21.3,9,,2021-02-23T07:00:49,2021-02-23T18:58:49,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2158,lagos,2021-02-24,33.0,24.0,28.9,40.6,24.0,33.7,24.8,79.0,0.0,0,0.0,,0,0.0,32.4,14.8,227.6,1011.2,54.8,5.9,257.2,22.2,9,,2021-02-24T07:00:30,2021-02-24T18:58:50,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2159,lagos,2021-02-25,30.6,27.0,28.7,37.5,26.7,33.9,24.4,79.5,2.0,100,4.17,rain,0,0.0,34.9,16.6,251.7,1010.7,60.9,6.8,232.3,20.2,9,,2021-02-25T07:00:10,2021-02-25T18:58:50,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2160,lagos,2021-02-26,34.1,25.1,28.7,40.6,25.1,32.9,24.5,78.8,3.2,100,12.5,rain,0,0.0,35.3,20.5,215.8,1010.1,59.5,7.1,233.8,20.2,8,,2021-02-26T06:59:50,2021-02-26T18:58:51,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
2161,lagos,2021-02-27,30.2,25.8,28.1,35.8,25.8,32.5,24.7,82.0,0.5,100,12.5,rain,0,0.0,29.2,16.6,215.0,1009.3,56.3,8.8,224.9,19.6,8,,2021-02-27T06:59:29,2021-02-27T18:58:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2162,lagos,2021-02-28,34.2,25.0,28.8,41.2,25.0,32.4,24.3,77.5,0.0,0,0.0,,0,0.0,29.5,20.5,227.6,1008.1,33.3,7.2,243.0,21.0,9,,2021-02-28T06:59:08,2021-02-28T18:58:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2163,lagos,2021-03-01,34.6,18.0,29.2,42.0,18.0,34.6,24.7,77.5,0.5,100,12.5,rain,0,0.0,33.1,50.4,242.0,1008.6,51.0,8.4,239.9,20.7,8,,2021-03-01T06:58:46,2021-03-01T18:58:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2164,lagos,2021-03-02,35.0,17.0,29.1,44.9,17.0,35.6,25.7,82.1,0.3,100,12.5,rain,0,0.0,33.1,33.5,226.9,1009.1,54.1,8.2,251.2,21.6,9,,2021-03-02T06:58:23,2021-03-02T18:58:46,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
2165,lagos,2021-03-03,34.0,16.0,27.9,40.9,16.0,32.3,23.6,79.5,0.4,100,16.67,rain,0,0.0,33.8,33.5,205.3,1010.6,59.1,8.4,236.6,20.3,9,,2021-03-03T06:58:00,2021-03-03T18:58:44,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
2166,lagos,2021-03-04,34.1,26.9,29.3,41.5,30.5,35.8,26.0,82.8,0.9,100,12.5,rain,0,0.0,36.0,18.7,229.7,1008.5,49.7,7.9,243.8,21.1,9,,2021-03-04T06:57:37,2021-03-04T18:58:41,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
2167,lagos,2021-03-05,35.0,15.0,28.8,41.9,15.0,34.6,24.5,78.9,2.2,100,33.33,rain,0,0.0,40.0,37.1,203.5,1009.3,75.4,8.5,240.2,20.9,9,,2021-03-05T06:57:13,2021-03-05T18:58:38,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,DNMM,remote,65201099999"
2168,lagos,2021-03-06,35.0,15.2,29.5,42.5,15.2,35.5,24.6,76.1,0.0,0,0.0,,0,0.0,35.6,44.6,241.1,1010.9,59.3,8.6,241.6,20.7,9,,2021-03-06T06:56:48,2021-03-06T18:58:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2169,lagos,2021-03-07,35.4,27.7,30.0,45.5,33.2,37.6,26.3,81.2,0.2,100,8.33,rain,0,0.0,48.2,19.8,223.7,1010.6,61.9,8.8,235.0,20.3,8,,2021-03-07T06:56:23,2021-03-07T18:58:31,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
2170,lagos,2021-03-08,33.0,26.6,29.0,40.6,26.6,34.7,25.6,82.3,0.7,100,8.33,rain,0,0.0,36.0,19.1,223.6,1009.4,51.8,9.1,223.2,19.3,8,,2021-03-08T06:55:58,2021-03-08T18:58:27,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
2171,lagos,2021-03-09,31.4,14.5,26.5,38.6,14.5,30.6,21.9,76.5,3.6,100,29.17,rain,0,0.0,35.3,59.4,296.4,1010.9,52.3,11.3,216.1,18.7,8,,2021-03-09T06:55:32,2021-03-09T18:58:22,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2172,lagos,2021-03-10,33.7,17.0,27.1,40.6,17.0,31.2,21.5,72.3,2.0,100,4.17,rain,0,0.0,35.6,59.4,308.4,1011.6,68.8,11.4,193.8,16.7,7,,2021-03-10T06:55:06,2021-03-10T18:58:17,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
2173,lagos,2021-03-11,32.0,16.0,26.6,39.2,16.0,29.8,22.3,78.0,1.8,100,20.83,rain,0,0.0,34.6,61.2,329.1,1010.5,50.6,9.9,165.3,14.3,7,,2021-03-11T06:54:40,2021-03-11T18:58:12,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
2174,lagos,2021-03-12,35.0,19.5,28.6,42.5,19.5,32.6,24.0,77.7,0.8,100,16.67,rain,0,0.0,32.0,33.5,252.3,1009.0,60.5,9.9,220.6,19.1,8,,2021-03-12T06:54:13,2021-03-12T18:58:07,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
2175,lagos,2021-03-13,30.4,23.0,27.4,36.3,23.0,30.5,24.3,83.4,8.0,100,4.17,rain,0,0.0,29.2,22.3,246.5,1009.3,75.5,9.7,129.2,11.0,5,,2021-03-13T06:53:46,2021-03-13T18:58:01,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
2176,lagos,2021-03-14,36.1,25.0,26.8,44.7,25.0,28.6,24.6,88.3,4.0,100,4.17,rain,0,0.0,30.2,24.1,233.0,1010.8,75.7,8.9,100.8,8.7,3,,2021-03-14T06:53:19,2021-03-14T18:57:55,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
2177,lagos,2021-03-15,33.6,24.6,28.5,41.4,24.6,32.6,24.7,80.6,2.0,100,4.17,rain,0,0.0,27.4,25.9,225.2,1009.4,71.7,9.4,244.8,21.1,9,,2021-03-15T06:52:51,2021-03-15T18:57:49,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
2178,lagos,2021-03-16,33.4,26.2,29.4,41.3,26.2,34.8,25.0,78.0,0.0,0,0.0,,0,0.0,31.7,16.9,214.6,1009.3,66.3,9.8,185.3,16.0,8,,2021-03-16T06:52:24,2021-03-16T18:57:42,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2179,lagos,2021-03-17,28.2,25.0,27.0,32.7,25.0,29.7,24.2,84.6,3.5,100,16.67,rain,0,0.0,31.7,19.1,215.5,1009.8,73.0,8.4,121.9,10.7,5,,2021-03-17T06:51:56,2021-03-17T18:57:36,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
2180,lagos,2021-03-18,28.0,24.0,25.9,30.7,24.0,26.6,23.0,84.4,7.7,100,20.83,rain,0,0.0,25.2,22.3,168.2,1010.7,68.0,7.6,171.3,14.8,6,,2021-03-18T06:51:27,2021-03-18T18:57:29,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
2181,lagos,2021-03-19,30.0,23.0,26.7,34.1,23.0,28.7,23.8,84.4,2.0,100,4.17,rain,0,0.0,32.0,15.5,171.3,1009.8,79.2,7.3,209.0,18.0,7,,2021-03-19T06:50:59,2021-03-19T18:57:22,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
2182,lagos,2021-03-20,33.0,25.6,28.9,38.1,25.6,31.7,23.7,75.6,0.0,0,0.0,,0,0.0,31.7,25.9,205.9,1010.2,54.8,9.3,226.5,19.5,8,,2021-03-20T06:50:31,2021-03-20T18:57:15,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2183,lagos,2021-03-21,32.7,25.0,28.6,39.2,25.0,32.9,24.4,78.4,0.0,0,0.0,,0,0.0,32.4,46.4,234.1,1009.3,64.8,9.9,218.1,18.7,8,,2021-03-21T06:50:02,2021-03-21T18:57:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2184,lagos,2021-03-22,33.0,25.0,28.2,42.1,25.0,32.7,25.2,84.3,4.0,100,4.17,rain,0,0.0,33.1,20.5,232.3,1009.0,74.2,9.6,183.7,15.9,8,,2021-03-22T06:49:33,2021-03-22T18:57:01,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2185,lagos,2021-03-23,31.7,22.0,25.5,36.2,22.0,26.3,23.1,86.8,2.0,100,4.17,rain,0,0.0,100.1,35.3,216.8,1011.4,65.3,7.0,184.7,16.0,8,,2021-03-23T06:49:05,2021-03-23T18:56:54,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2186,lagos,2021-03-24,29.0,22.0,26.3,34.5,22.0,28.7,23.8,86.2,16.0,100,4.17,rain,0,0.0,31.0,15.1,222.2,1012.2,66.9,6.5,185.8,16.2,7,,2021-03-24T06:48:36,2021-03-24T18:56:46,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2187,lagos,2021-03-25,31.1,26.5,28.7,36.5,26.5,32.7,24.2,77.6,1.6,100,25.0,rain,0,0.0,35.3,18.7,202.7,1012.0,85.1,10.0,163.6,14.2,6,,2021-03-25T06:48:07,2021-03-25T18:56:39,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
2188,lagos,2021-03-26,34.0,24.1,29.1,42.1,24.1,33.3,24.2,76.4,0.0,0,0.0,,0,0.0,30.2,16.6,203.8,1010.6,48.1,7.7,286.1,24.8,10,,2021-03-26T06:47:38,2021-03-26T18:56:32,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2189,lagos,2021-03-27,34.0,26.0,29.3,42.0,26.0,34.7,25.2,79.1,0.2,100,8.33,rain,0,0.0,27.0,20.5,211.6,1010.5,61.3,9.6,239.4,20.6,9,,2021-03-27T06:47:09,2021-03-27T18:56:24,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2190,lagos,2021-03-28,35.1,26.0,29.1,42.9,26.0,34.1,25.0,79.6,0.1,100,4.17,rain,0,0.0,29.5,22.3,215.3,1010.8,45.0,8.1,230.3,20.0,8,,2021-03-28T06:46:41,2021-03-28T18:56:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2191,lagos,2021-03-29,33.4,25.7,29.0,40.6,25.7,34.1,25.1,80.4,0.0,0,0.0,,0,0.0,30.2,16.6,228.9,1010.9,46.7,7.0,259.5,22.3,9,,2021-03-29T06:46:12,2021-03-29T18:56:09,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2192,lagos,2021-03-30,34.0,27.0,29.7,40.6,30.6,35.6,25.4,78.7,0.1,100,4.17,rain,0,0.0,29.5,18.4,231.3,1010.1,66.8,5.2,266.9,23.1,10,,2021-03-30T06:45:43,2021-03-30T18:56:02,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2193,lagos,2021-03-31,33.1,27.0,29.6,42.0,30.6,35.9,25.7,80.3,0.2,100,8.33,rain,0,0.0,31.3,16.6,226.7,1009.6,62.1,6.6,234.1,20.1,8,,2021-03-31T06:45:15,2021-03-31T18:55:55,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2194,lagos,2021-04-01,35.0,26.1,29.8,40.6,26.1,35.0,24.7,75.4,0.1,100,4.17,rain,0,0.0,32.4,14.8,206.0,1010.3,54.3,7.0,218.6,19.0,8,,2021-04-01T06:44:46,2021-04-01T18:55:48,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
2195,lagos,2021-04-02,33.0,26.8,29.1,40.6,29.5,34.7,25.0,79.1,2.0,100,4.17,rain,0,0.0,29.5,16.6,212.6,1010.8,50.7,7.0,205.1,17.8,8,,2021-04-02T06:44:18,2021-04-02T18:55:41,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
2196,lagos,2021-04-03,33.2,26.0,28.8,40.7,26.0,33.5,25.0,80.6,0.4,100,12.5,rain,0,0.0,24.8,14.8,228.2,1010.0,51.5,7.0,196.6,16.8,7,,2021-04-03T06:43:50,2021-04-03T18:55:34,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
2197,lagos,2021-04-04,33.0,26.8,29.5,40.6,30.6,35.5,25.4,79.3,0.2,100,8.33,rain,0,0.0,30.6,20.5,211.8,1010.1,46.7,7.4,244.0,21.2,9,,2021-04-04T06:43:22,2021-04-04T18:55:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
2198,lagos,2021-04-05,30.5,27.9,29.0,38.3,33.0,35.3,25.9,83.4,3.0,100,37.5,rain,0,0.0,31.3,17.3,220.4,1009.8,41.6,8.2,242.0,20.9,8,,2021-04-05T06:42:54,2021-04-05T18:55:20,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
2199,lagos,2021-04-06,35.0,27.0,29.7,43.8,31.2,36.3,26.0,82.1,0.1,100,4.17,rain,0,0.0,38.5,22.3,215.9,1009.8,58.8,9.4,234.6,20.3,8,,2021-04-06T06:42:27,2021-04-06T18:55:14,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2200,lagos,2021-04-07,33.0,24.8,28.5,43.3,24.8,33.4,25.3,83.6,9.0,100,4.17,rain,0,0.0,31.0,14.8,208.3,1010.1,58.0,8.4,235.1,20.2,8,,2021-04-07T06:41:59,2021-04-07T18:55:08,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
2201,lagos,2021-04-08,33.0,27.7,29.9,42.1,33.0,36.8,26.0,80.6,0.6,100,20.83,rain,0,0.0,38.9,18.4,219.6,1010.0,58.6,10.0,240.1,20.5,8,,2021-04-08T06:41:32,2021-04-08T18:55:02,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
2202,lagos,2021-04-09,31.0,25.0,28.1,36.5,25.0,31.5,24.2,80.4,3.0,100,4.17,rain,0,0.0,36.0,22.3,207.1,1009.5,44.5,9.6,222.2,19.3,8,,2021-04-09T06:41:05,2021-04-09T18:54:56,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2203,lagos,2021-04-10,33.0,24.0,28.7,40.6,24.0,33.2,24.9,80.9,0.0,0,0.0,,0,0.0,71.1,27.7,207.8,1008.7,55.4,9.3,253.3,21.9,9,,2021-04-10T06:40:39,2021-04-10T18:54:50,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2204,lagos,2021-04-11,33.0,24.0,28.2,40.6,24.0,32.0,24.3,80.3,19.0,100,4.17,rain,0,0.0,32.8,16.6,226.9,1009.2,40.6,10.0,230.0,19.8,8,,2021-04-11T06:40:13,2021-04-11T18:54:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
2205,lagos,2021-04-12,35.0,24.1,29.1,40.6,24.1,32.8,23.5,73.3,7.0,100,4.17,rain,0,0.0,32.4,15.1,218.4,1010.7,40.2,10.0,293.1,25.4,10,,2021-04-12T06:39:47,2021-04-12T18:54:40,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
2206,lagos,2021-04-13,34.0,25.0,29.0,40.6,25.0,33.5,24.6,78.0,0.1,100,4.17,rain,0,0.0,32.8,22.3,207.6,1011.9,51.5,10.5,231.4,20.1,8,,2021-04-13T06:39:22,2021-04-13T18:54:35,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
2207,lagos,2021-04-14,34.0,25.9,29.5,39.8,25.9,34.0,24.6,76.1,0.0,0,0.0,,0,0.0,36.7,18.6,223.8,1011.1,50.1,10.1,236.7,20.5,8,,2021-04-14T06:38:56,2021-04-14T18:54:30,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2208,lagos,2021-04-15,34.0,25.9,29.5,42.0,25.9,34.7,24.9,77.4,0.0,0,0.0,,0,0.0,27.4,18.4,233.8,1010.2,49.9,10.0,247.3,21.4,8,,2021-04-15T06:38:32,2021-04-15T18:54:26,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2209,lagos,2021-04-16,35.0,25.0,29.1,43.3,25.0,33.5,24.8,78.5,0.0,0,0.0,,0,0.0,33.8,26.9,222.0,1009.1,56.7,10.1,222.9,19.3,8,,2021-04-16T06:38:07,2021-04-16T18:54:22,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2210,lagos,2021-04-17,31.0,25.1,27.6,36.9,25.1,30.6,24.8,85.0,8.0,100,4.17,rain,0,0.0,28.1,16.7,243.5,1009.8,50.6,9.9,166.3,14.4,6,,2021-04-17T06:37:44,2021-04-17T18:54:18,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
2211,lagos,2021-04-18,27.8,22.6,25.0,33.0,22.6,25.7,23.5,91.5,49.0,100,4.17,rain,0,0.0,32.8,19.2,12.1,1011.8,58.7,8.7,195.2,17.1,7,,2021-04-18T06:37:20,2021-04-18T18:54:15,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
2212,lagos,2021-04-19,33.0,22.6,27.2,42.1,22.6,30.0,23.6,81.7,0.0,0,0.0,,0,0.0,32.4,17.0,247.7,1011.6,43.7,9.5,203.2,17.4,7,,2021-04-19T06:36:57,2021-04-19T18:54:12,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2213,lagos,2021-04-20,32.0,24.5,28.5,39.2,24.5,32.3,24.4,79.4,0.1,100,4.17,rain,0,0.0,39.6,19.5,231.6,1010.9,49.7,10.5,215.4,18.6,7,,2021-04-20T06:36:35,2021-04-20T18:54:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,65201099999"
2214,lagos,2021-04-21,33.0,25.3,28.8,40.6,25.3,32.8,24.8,80.3,0.0,0,0.0,,0,0.0,31.7,24.9,229.6,1010.5,42.4,10.3,258.0,22.2,9,,2021-04-21T06:36:13,2021-04-21T18:54:07,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2215,lagos,2021-04-22,31.0,23.8,27.8,37.7,23.8,31.9,24.8,84.1,4.0,100,4.17,rain,0,0.0,32.4,33.5,248.5,1010.9,51.9,9.5,204.1,17.6,8,,2021-04-22T06:35:51,2021-04-22T18:54:05,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
2216,lagos,2021-04-23,34.2,25.2,29.4,42.5,25.2,35.0,25.3,79.4,0.0,0,0.0,,0,0.0,32.4,16.6,217.3,1010.2,58.4,9.8,246.0,21.1,9,,2021-04-23T06:35:30,2021-04-23T18:54:04,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2217,lagos,2021-04-24,33.0,27.0,29.3,40.6,31.2,35.4,25.6,80.9,0.0,0,0.0,,0,0.0,34.9,29.5,213.3,1010.1,59.1,10.0,207.7,17.8,8,,2021-04-24T06:35:10,2021-04-24T18:54:03,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2218,lagos,2021-04-25,32.0,25.9,28.8,39.2,25.9,33.8,25.0,80.9,0.0,0,0.0,,0,0.0,34.6,16.6,210.1,1010.3,54.9,9.7,210.9,18.1,7,,2021-04-25T06:34:50,2021-04-25T18:54:02,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2219,lagos,2021-04-26,34.0,26.0,29.5,42.1,26.0,34.6,25.2,79.1,0.0,0,0.0,,0,0.0,29.5,16.6,212.8,1009.9,48.6,9.8,236.7,20.5,7,,2021-04-26T06:34:30,2021-04-26T18:54:02,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2220,lagos,2021-04-27,33.0,26.8,29.4,40.6,30.1,35.4,25.4,79.4,0.0,0,0.0,,0,0.0,38.2,18.4,226.7,1008.7,58.8,10.0,228.2,19.6,8,,2021-04-27T06:34:12,2021-04-27T18:54:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2221,lagos,2021-04-28,31.0,24.0,27.8,36.2,24.0,31.2,24.0,80.8,1.3,100,4.17,rain,0,0.0,64.8,37.1,146.9,1009.9,55.1,9.7,218.5,18.8,7,,2021-04-28T06:33:53,2021-04-28T18:54:03,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2222,lagos,2021-04-29,32.0,23.7,27.9,39.3,23.7,31.3,24.5,82.5,0.0,0,0.0,,0,0.0,35.3,14.8,210.8,1010.2,53.0,9.0,256.7,22.2,9,,2021-04-29T06:33:36,2021-04-29T18:54:04,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2223,lagos,2021-04-30,34.0,24.5,28.9,41.6,24.5,33.6,25.0,80.4,0.0,0,0.0,,0,0.0,30.6,18.2,220.3,1010.0,58.3,9.7,237.5,20.4,9,,2021-04-30T06:33:19,2021-04-30T18:54:05,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
