State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Latitude,Longitude
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-001,EESUN MATERNITY CENTRE,276,616,137,3,121,0,7.7367122,4.597775
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-002,IBALA MATERNITY CENTRE,300,721,151,1,143,0,7.6279676,4.7472069
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-004,IJAREGBE METHODIST PRY. SCHOOL,314,791,135,8,159,0,7.8268918,4.8352376
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-005,IDO-OKO GRAMMAR SCHOOL,239,638,102,5,118,2,7.6250735,4.7647696
OSUN,OBOKUN,EESUN/IDOOKO,29-24-05-006,AYETORO OPEN SPACE,216,564,87,1,124,0,7.6258042,4.7403013
OSUN,OBOKUN,IMESI-ILE,29-24-06-002,IMESI-ILE TOWN HALL,253,699,80,4,159,1,7.8326871,4.8303538
OSUN,OBOKUN,IMESI-ILE,29-24-06-003,IMESI-ILE RURAL HEALTH CENTRE,211,483,64,7,134,1,7.8334049,4.8364815
OSUN,OBOKUN,IMESI-ILE,29-24-06-006,IMESI-ILE L.A. SCHOOL  I,151,351,62,7,82,0,7.824014,4.8391751
OSUN,OBOKUN,IMESI-ILE,29-24-06-007,IMESI-ILE L.A. SCHOOL  II,180,356,53,7,105,0,7.824014,4.8391751
OSUN,OBOKUN,IMESI-ILE,29-24-06-008,IMESI-ILE MARKET SQUARE,196,465,69,5,114,0,7.8335742,4.8416936
OSUN,OBOKUN,ESA-OKE,29-24-07-002,ESA-OKE ST. JOSEPH'S SCHOOL,279,919,106,7,161,0,7.7498398,4.887493
OSUN,OBOKUN,ESA-OKE,29-24-07-003,ESA-OKE ST. PETER'S PRY. SCHOOL,257,579,79,4,149,0,7.763574,4.896008
OSUN,OBOKUN,ESA-OKE,29-24-07-004,ESA-OKE UNITED SCHOOL,338,750,115,2,207,0,7.7498398,4.887493
OSUN,OBOKUN,ESA-OKE,29-24-07-005,ESA-OKE AFRICAN CHURCH PRY. SCHOOL I,272,638,87,2,181,0,7.763574,4.896008
OSUN,OBOKUN,ESA-OKE,29-24-07-006,ESA-OKE AFRICAN CHURCH PRY. SCHOOL II,299,575,108,4,180,0,7.763574,4.896008
OSUN,OBOKUN,ESA-OKE,29-24-07-007,ESA-OKE L.A. SCHOOL  I,395,750,87,2,301,0,7.7498398,4.887493
OSUN,OBOKUN,ESA-OKE,29-24-07-008,ESA-OKE L.A. SCHOOL  II,225,466,62,5,150,0,7.7498398,4.887493
OSUN,OBOKUN,ESA-OKE,29-24-07-009,OJA-OKO OPEN SPACE,407,862,114,2,286,0,7.7468897,4.8832833
OSUN,OBOKUN,ESA-OKE,29-24-07-010,ESA-OKE GRAMMAR SCHOOL,326,869,79,7,212,0,7.7498398,4.887493
OSUN,OBOKUN,ESA-OKE,29-24-07-011,ESA-OKE FARM SETTLEMENT,202,592,91,5,100,0,7.7468897,4.8832833
OSUN,OBOKUN,ESA-OKE,29-24-07-012,OKE-TAFIA PRIMARY SCHOOL,336,697,106,0,223,0,7.7498398,4.887493
OSUN,OBOKUN,ESA-OKE,29-24-07-013,IDO AYEGUNLE PRY. SCHOOL,241,553,84,0,148,0,7.7498398,4.887493
OSUN,OBOKUN,OTAN-ILE,29-24-08-001,OTAN-ILE IMUO PRY. SCHOOL,384,909,180,7,184,1,7.9520277,4.7991475
OSUN,OBOKUN,OTAN-ILE,29-24-08-002,OTAN-ILE MARKET SQUARE,208,498,111,3,93,0,7.792619,4.786982
OSUN,OBOKUN,OTAN-ILE,29-24-08-003,OTAN-ILE N.U.D. SCHOOL,153,311,86,1,65,0,7.7917479,4.7830051
OSUN,OBOKUN,OTAN-ILE,29-24-08-003,OTAN-ILE N.U.D. SCHOOL,153,311,86,1,65,0,7.7917479,4.7830051
OSUN,OBOKUN,OTAN-ILE,29-24-08-007,OTAN-ILE N.U.D. SCHOOL,181,371,93,2,83,0,7.7917479,4.7830051
OSUN,OBOKUN,OTAN-ILE,29-24-08-007,OTAN-ILE N.U.D. SCHOOL,181,371,93,2,83,0,7.7917479,4.7830051
OSUN,OBOKUN,OTAN-ILE,29-24-08-004,OTAN-ILE COOPERATIVE STORE,206,447,48,3,148,1,44.5740433,-80.9393101
OSUN,OBOKUN,OTAN-ILE,29-24-08-006,OTAN-ILE TOWN HALL,225,492,98,3,114,0,7.815332,4.7769256
OSUN,OBOKUN,ESA - ODO,29-24-09-001,ESA-ODO APOSTOLIC PRY. SCHOOL,348,721,125,1,205,0,7.7551059,4.8205137
OSUN,OBOKUN,ESA - ODO,29-24-09-002,ESA-ODO MARKET SQUARE,322,643,0,0,0,0,7.7685336,4.8416936
OSUN,OBOKUN,ESA - ODO,29-24-09-003,ESA-ODO ST. DAVID'S PRY. SCHOOL,215,377,47,0,164,0,7.754907,4.8174218
OSUN,OBOKUN,ESA - ODO,29-24-09-004,ESA-ODO MATERNITY CENTRE,331,687,130,2,191,0,7.7685336,4.8416936
OSUN,OBOKUN,ILARE,29-24-10-001,ILARE METHODIST PRY. SCHOOL,276,611,65,2,181,0,7.7905418,4.7848345
OSUN,OBOKUN,ILARE,29-24-10-002,ILARE ST. PRANCIS PRY. SCHOOL`,278,592,132,0,142,0,7.7917479,4.7830051
OSUN,OBOKUN,ILARE,29-24-10-004,ILARE MARKET SQUARE,165,444,68,0,96,0,7.7897821,4.7874427
OSUN,OBOKUN,ILARE,29-24-10-005,ILARE COMMUNITY SCHOOL,241,458,103,4,133,0,7.7917479,4.7830051
OSUN,OBOKUN,ILARE,29-24-10-006,IKETEWI COMMUNITY PRY. SCHOOL,216,434,90,0,124,0,7.7917479,4.7830051
OSUN,ODO-OTIN,OBA OJOMU,29-25-01-001,"ST. ANTHONY PRY. SCHOOL, OKUKU",272,862,65,17,150,1,8.0159006,4.6730347
OSUN,ODO-OTIN,OBA OJOMU,29-25-01-004,"OPPOSITE OLD NATIONAL BANK, OKUKU",224,711,42,13,155,0,8.1469061,4.7199077
OSUN,ODO-OTIN,OBA OJOMU,29-25-01-005,"OWODE MARKET SQUARE, OKUKU",202,734,61,3,134,0,8.0916885,4.7042458
OSUN,ODO-OTIN,OBA OJOMU,29-25-01-006,"OYEKUNLE D.C. PRY. SCHOOL, OKUKU",256,801,53,14,159,0,8.0037151,4.6812086
OSUN,ODO-OTIN,OBA OJOMU,29-25-01-007,"OPEN SPACE INFRONT OF ALIMI'S HOUSE OJOMU AREA, OKUKU",149,495,23,8,115,0,8.0242417,4.6761739
OSUN,ODO-OTIN,OBA OJOMU,29-25-01-008,"COURT HALL  II, OKUKU",172,494,26,15,121,1,8.0242417,4.6761739
OSUN,ODO-OTIN,BAALE,29-25-02-002,"SHOPPING COMPLEX, EKUSA RAOD, OKUKU",196,560,37,13,137,0,8.0242417,4.6761739
OSUN,ODO-OTIN,BAALE,29-25-02-003,"ST. MICHAEL'S PRY. SCHOOL, OKUKU I",138,644,37,23,72,0,8.0135217,4.6623116
OSUN,ODO-OTIN,BAALE,29-25-02-004,"ST. MICHAEL'S PRY. SCHOOL, OKUKU II",116,424,17,15,84,0,8.0135217,4.6623116
OSUN,ODO-OTIN,BAALE,29-25-02-005,"IN FRONT OF ADEBOMI FAMILY HOUSE, OKUKU",171,550,41,8,120,0,8.0242417,4.6761739
OSUN,ODO-OTIN,BAALE,29-25-02-006,"EKUSA ROAD, NEAR IDI-OGUN, OKUKU",139,576,26,4,108,0,8.0242417,4.6761739
OSUN,ODO-OTIN,BAALE,29-25-02-007,"IN FRONT OF AGBOLUAJE'S HOUSE, OKUKU",222,602,75,13,129,0,8.0242417,4.6761739
OSUN,ODO-OTIN,BAALE,29-25-02-008,"OPPOSITE GUSTUS PRINTERS, OKUKU I",143,439,33,6,18,1,8.0242417,4.6761739
OSUN,ODO-OTIN,IGBAYE,29-25-03-001,"POST OFFICE, IGBAYE",302,796,167,3,126,0,8.035754,4.6471248
OSUN,ODO-OTIN,IGBAYE,29-25-03-003,"ST. MARY'S PRY. SCHOOL, IGBAYE",249,690,75,16,150,0,8.033791,4.6526759
OSUN,ODO-OTIN,IGBAYE,29-25-03-004,"BAPTIST PRY. SCHOOL, IGBAYE I",201,507,71,5,116,0,8.0213414,4.6145153
OSUN,ODO-OTIN,IGBAYE,29-25-03-005,"N.U.D PRY. SCHOOL, IGBAYE",210,534,90,4,114,0,8.031967,4.6400309
OSUN,ODO-OTIN,IGBAYE,29-25-03-007,"IMULEKE VILLAGE, IGBAYE",134,293,21,2,109,0,8.0160636,4.6731406
OSUN,ODO-OTIN,FAJI/OPETE,29-25-04-001,"MATERNITY CENTRE PREMISES, FAAJI",169,408,56,5,107,0,8.0485641,4.7629166
OSUN,ODO-OTIN,FAJI/OPETE,29-25-04-002,"ST. JOHN'S PRY. SCHOOL, FAAJI",237,535,70,8,157,0,7.9088377,4.6605501
OSUN,ODO-OTIN,FAJI/OPETE,29-25-04-003,"N.U. D PRY. SCHOOL, OPETE",200,503,81,1,116,0,8.0590915,4.6344763
OSUN,ODO-OTIN,FAJI/OPETE,29-25-04-005,"SEMI OLA AREA, OPETE",180,463,94,0,76,0,8.0160636,4.6731406
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-001,"BAPTIST PRY. SCHOOL, EKOSIN",285,634,97,3,180,0,8.0213414,4.6145153
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-002,"COURT HALL, EKOSIN",269,685,99,1,139,0,7.9434344,4.5923173
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-003,"ST. PAUL'S PRY. SCHOOL, EKOSIN",316,643,142,8,161,0,8.075264,4.348475
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-003,"ST. PAUL'S PRY. SCHOOL, EKOSIN",316,643,142,8,161,0,8.075264,4.348475
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-006,"ST. PAUL'S PRY. SCHOOL, EKOSIN",356,768,135,0,218,0,8.075264,4.348475
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-006,"ST. PAUL'S PRY. SCHOOL, EKOSIN",356,768,135,0,218,0,8.075264,4.348475
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-004,"EKOSIN GRAMMAR SCHOOL, EKOSIN",345,852,106,3,228,0,8.0235803,4.6093816
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-005,"TOWN HALL, IYEKU",301,610,132,0,168,0,8.0523576,4.5917689
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-007,"ALAGBEDE COMP. BESIDE BAPTIST PRY. SCHOOL, EKOSIN",200,450,106,0,89,0,8.0213414,4.6145153
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-008,"ELESIN FUNFUN COMMUNITY PRY. SCHOOL, IYEKU",153,302,79,0,74,0,8.0372706,4.5985613
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-001,"ST. GABRIEL'S PRY. SCHOOL, ORE",429,826,237,1,188,0,7.7738241,4.5895182
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-002,"TOWN HALL, ORE",455,827,0,0,0,0,7.963228,4.566664
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-003,"ALL SAINTS PRY. SCHOOL, AGBEYE",365,794,179,1,169,0,8.0372706,4.5985613
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-004,"POSTAL AGENCY, AGBEYE",324,831,132,0,191,1,8.035754,4.6471248
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-005,"AGANJU VILLAGE, NEAR AGBEYE",321,602,136,0,184,0,7.8593705,4.4696765
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-006,"OPEN SPACE IN FRONT OF OYADOSU'S HOUSE, AGBEYE",242,623,0,0,0,0,8.0242417,4.6761739
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-002,"ST. FRANCIS GABRIEL PRY. SCHOOL, IJABE",279,729,100,0,171,0,8.0318416,4.6870905
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-003,"TOWN HALL, IJABE",289,772,146,11,120,0,8.0181383,4.6724939
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-005,"TOWN HALL, ILA-ODO",207,795,73,6,119,0,8.0181383,4.6724939
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-006,IN FRONT OF POSTAL AGENCY ILA-ODO,199,783,0,0,0,0,8.0160636,4.6731406
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-007,"N.U.D. PRY. SCHOOL, ALAPATA",194,352,81,0,109,0,8.0361096,4.6864307
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-002,"TOWH HALL, OKUA",213,508,50,150,20,0,8.0087335,4.6224714
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-003,"ST. THOMAS PRY. SCHOOL  I, EKUSA",205,527,71,1,132,0,8.013302,4.6571095
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-004,"POSTAL AGENCY, EKUSA",223,553,67,5,147,0,8.0001506,4.551184
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-005,"ST. THOMAS PRY. SCHOOL II, EKUSA",194,501,75,1,119,0,8.013302,4.6571095
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-006,"ST. CECILIA'S  PRY. SCHOOL, OKUA",275,603,113,2,156,0,42.7962422,-80.2220727
OSUN,ODO-OTIN,ASI/ASABA,29-25-09-002,"OPP. AFRICAN CHURCH, ASABA`",136,356,70,0,65,0,7.9274186,4.6740181
OSUN,ODO-OTIN,ASI/ASABA,29-25-09-003,"ST. ANDREW'S PRY. SCHOOL  II, ASABA",166,328,47,9,109,0,7.8330169,4.918484
OSUN,ODO-OTIN,ASI/ASABA,29-25-09-004,"ASI MARKET SQUARE, ASI",186,500,66,1,117,0,8.0569124,4.7846938
OSUN,ODO-OTIN,OLUNISA,29-25-10-001,"INISA GRAMMAR SCHOOL, INISA",288,873,133,14,129,0,7.974227,4.6526976
OSUN,ODO-OTIN,OLUNISA,29-25-10-003,"POST OFFICE, INISA",337,826,150,2,166,0,7.915297,4.665466
OSUN,ODO-OTIN,OLUNISA,29-25-10-005,"AKOLEGBARO'S COMPOUND, INISA",204,545,136,1,62,0,8.0242417,4.6761739
OSUN,ODO-OTIN,OLUNISA,29-25-10-006,"OBA OKUNOYE COMPOUND, INISA",293,696,135,0,133,0,7.971335,4.660535
OSUN,ODO-OTIN,OLUNISA,29-25-10-008,"RAILWAY STATION ROAD AREA, INISA",254,775,130,7,106,1,7.971335,4.660535
OSUN,ODO-OTIN,OLUNISA,29-25-10-009,"24 IKUPELETE AREA, INISA",235,703,126,1,93,0,7.971335,4.660535
OSUN,ODO-OTIN,OLUKOTUN,29-25-11-001,"ST. PETER'S PRY. SCHOOL AREA, INISA I",256,553,118,4,132,0,47.5120971,-52.8177586
OSUN,ODO-OTIN,OLUKOTUN,29-25-11-002,"ST. PETER'S PRY. SCHOOL AREA, INISA II",207,483,89,6,108,0,47.5120971,-52.8177586
OSUN,ODO-OTIN,OLUKOTUN,29-25-11-003,"OTEPOLA'S PALACE AREA, INISA",223,583,112,2,100,0,8.0242417,4.6761739
OSUN,ODO-OTIN,OLUKOTUN,29-25-11-004,"IN FRONT OF PA ADEBIMPE'S HOUSE, INISA",220,484,95,0,122,0,8.0242417,4.6761739
OSUN,ODO-OTIN,OLUKOTUN,29-25-11-005,"IDI-ITA COMPOUND AREA, INISA",210,446,102,1,101,0,8.0242417,4.6761739
OSUN,ODO-OTIN,OLUKOTUN,29-25-11-006,"OLOWURU COMPOUND, INISA",223,548,111,0,106,4,7.971335,4.660535
OSUN,ODO-OTIN,ESA OTUN BAALE ODE,29-25-12-001,"METHODIST PRY. SCHOOL  I, INISA",235,573,106,3,115,0,7.984678,4.645796
OSUN,ODO-OTIN,ESA OTUN BAALE ODE,29-25-12-002,"BAPTIST PRY. SCHOOL, INISA",234,666,106,5,119,0,7.984801,4.648026
OSUN,ODO-OTIN,ESA OTUN BAALE ODE,29-25-12-003,"OKE-AYAN HALL, INISA",315,740,153,0,159,0,7.9904444,4.6527845
OSUN,ODO-OTIN,ESA OTUN BAALE ODE,29-25-12-004,"IN FRONT OF ORISA OKO SHRINE, INISA",216,493,72,0,119,0,7.4821976,4.5602666
OSUN,ODO-OTIN,ESA OTUN BAALE ODE,29-25-12-006,"OPPOSITE JEHOVAH WITNESS HALL, INISA",168,411,91,1,74,0,7.83982,5.0316248
OSUN,ODO-OTIN,JAGUN OSI BALE ODE,29-25-13-001,"ST. AUGUSTINE PRY. SCHOOL, INISA",264,749,138,5,121,0,7.5252871,4.4351141
OSUN,ODO-OTIN,JAGUN OSI BALE ODE,29-25-13-002,"JALUGUN/AIBIO SQUARE, INISA",311,755,117,126,166,0,7.9825507,4.6295394
OSUN,ODO-OTIN,JAGUN OSI BALE ODE,29-25-13-003,"A.U.D. PRY. SCHOOL, INISA",215,491,125,1,81,0,7.9784399,4.6566314
OSUN,ODO-OTIN,JAGUN OSI BALE ODE,29-25-13-004,"ISALE AKO AREA, INISA",200,539,108,1,87,0,7.9825507,4.6295394
OSUN,ODO-OTIN,JAGUN OSI BALE ODE,29-25-13-005,"2 AGANA AREA, INISA",223,636,123,0,98,0,7.9825507,4.6295394
OSUN,ODO-OTIN,JAGUN OSI BALE ODE,29-25-13-006,"73A AGBEYE ROAD, INISA",192,478,92,0,90,0,7.9825507,4.6295394
OSUN,ODO-OTIN,JAGUN OSI BALE ODE,29-25-13-007,"ARIOYE HALL, INISA",254,562,96,1,150,0,8.0242417,4.6761739
OSUN,ODO-OTIN,OLOYAN ELEMOSHO / ESA,29-25-14-001,"ST. PETER'S PRY. SCHOOL, OYAN",181,558,62,1,115,0,7.9795609,4.6475199
OSUN,ODO-OTIN,OLOYAN ELEMOSHO / ESA,29-25-14-002,"AJIBOPE HALL, OPP C.A.C OYAN",178,445,87,3,81,0,8.0242417,4.6761739
OSUN,ODO-OTIN,OLOYAN ELEMOSHO / ESA,29-25-14-003,"OJA-OBA MARKET SQUARE, OYAN",177,548,107,4,66,0,8.1466553,4.7209612
OSUN,ODO-OTIN,OLOYAN ELEMOSHO / ESA,29-25-14-005,"ALAGBEDE ABUTU COMPOUND, OYAN",157,355,64,3,82,0,8.0160636,4.6731406
OSUN,ODO-OTIN,OLOYAN ELEMOSHO / ESA,29-25-14-006,"IN FRONT OF SURE BABBER'S SHOP, OYAN",137,360,82,3,45,0,8.0242417,4.6761739
OSUN,ODO-OTIN,OLOYAN ELEMOSHO / ESA,29-25-14-007,"ELEMOSO ISALE COMPOUND, OYAN",212,571,100,6,104,0,8.0135258,4.7743365
OSUN,ODO-OTIN,OSOLO/OPARIN/OLA,29-25-15-001,"OWODE MARKET SQUARE,OYAN",152,389,94,0,57,0,8.0458021,4.7729588
OSUN,ODO-OTIN,OSOLO/OPARIN/OLA,29-25-15-002,"N.U.D.PRY. SCHOOL  I, OYAN",119,386,77,0,37,0,8.0489389,4.0040689
OSUN,ODO-OTIN,OSOLO/OPARIN/OLA,29-25-15-003,"OPARIN / AOGUN AREA, OYAN",169,450,82,1,86,0,8.0160636,4.6731406
OSUN,ODO-OTIN,OSOLO/OPARIN/OLA,29-25-15-005,"JEHOVAH WITNESS PRY. SCHOOL,OYAN",225,557,105,0,96,0,7.83982,5.0316248
OSUN,ODO-OTIN,OSOLO/OPARIN/OLA,29-25-15-006,LAKOLU'S COMPOUND OYAN,152,364,62,0,87,0,8.0160636,4.6731406
OSUN,ODO-OTIN,OSOLO/OPARIN/OLA,29-25-15-007,"ST. PAUL'S PRY. SCHOOL, OYAN",151,404,72,2,74,0,8.0916673,5.1524881
OSUN,ODO-OTIN,OSOLO/OPARIN/OLA,29-25-15-008,"C. A. C PRY SCH, OYAN",232,562,103,14,111,0,8.0159006,4.6730347
OSUN,ODO-OTIN,OSOLO/OPARIN/OLA,29-25-15-009,"WHITE HOUSE,  GBELEWALE, OKE ODO, OYAN",224,671,126,16,73,0,8.0462869,4.7639988
OSUN,OLA-OLUWA,TELEMU,29-26-01-003,"D.C. PRY. SCHOOL, TELEMU I",245,514,146,0,97,0,7.6457594,4.1656283
OSUN,OLA-OLUWA,TELEMU,29-26-01-004,"D.C. PRY. SCHOOL, TELEMU II",250,520,138,4,97,0,7.6457594,4.1656283
OSUN,OLA-OLUWA,TELEMU,29-26-01-005,"CENTRAL MOSQUE, TELEMU",327,670,156,4,145,0,7.673094,4.255769
OSUN,OLA-OLUWA,TELEMU,29-26-01-006,"CATHOLIC HOSPITAL, TELEMU",210,540,77,1,123,0,7.4736583,4.3541929
OSUN,OLA-OLUWA,ASAMU/ILEMOWU,29-26-02-001,"TOWN HALL, ASAMU",333,942,183,8,129,0,7.6452236,4.28434
OSUN,OLA-OLUWA,ASAMU/ILEMOWU,29-26-02-002,"BAPTIST PRY. SCHOOL, ILEMOWU",381,756,0,0,0,0,7.6810121,4.2517079
OSUN,OLA-OLUWA,OGBAAGBA  I,29-26-03-001,"ST. JAMES PRY. SCHOOL, OGBAAGBA I",256,752,61,3,188,0,7.704046,4.251104
OSUN,OLA-OLUWA,OGBAAGBA  I,29-26-03-004,"COM. PRY SCHOOL, IGEGE",311,805,193,2,94,0,7.7145526,4.2566114
OSUN,OLA-OLUWA,OGBAAGBA  II,29-26-04-002,"COMM. GRAMMAR SCHOOL, OGBAAGBA II",345,754,173,1,160,2,7.715161,4.256687
OSUN,OLA-OLUWA,OGBAAGBA  II,29-26-04-003,"COURT  HALL, OGBAAGBA I",254,686,90,6,153,0,7.9434344,4.5923173
OSUN,OLA-OLUWA,OGBAAGBA  II,29-26-04-004,"COURT HALL, OGBAAGBA II",280,837,67,3,0,0,7.9434344,4.5923173
OSUN,OLA-OLUWA,IKIRE ILE/IWARA,29-26-05-001,"TOWN HALL, IKIRE-ILE",268,615,149,1,111,0,7.6053702,4.1894217
OSUN,OLA-OLUWA,IKIRE ILE/IWARA,29-26-05-005,"AMERE VILLAGE, AMERE",362,881,184,5,160,0,7.7145875,4.2112324
OSUN,OLA-OLUWA,IKIRE ILE/IWARA,29-26-05-006,"D.C. PRY. SCHOOL, IWARA",319,793,99,2,199,0,7.647647,4.1879051
OSUN,OLA-OLUWA,ISERO/IKONIFIN,29-26-06-001,"TOWN HALL, IKONIFIN",194,701,76,7,108,0,7.7994557,4.1443191
OSUN,OLA-OLUWA,ISERO/IKONIFIN,29-26-06-002,"BAPTIST PRY. SCHOOL, IKONIFIN I",369,763,161,2,193,0,7.8559962,4.4802283
OSUN,OLA-OLUWA,ISERO/IKONIFIN,29-26-06-003,"BAPTIST PRY. SCHOOL, IKONIFIN II",289,790,83,4,177,0,7.8559962,4.4802283
OSUN,OLA-OLUWA,ISERO/IKONIFIN,29-26-06-005,"METHODIST PRY. SCHOOL, ISERO II",287,553,143,0,142,0,7.984678,4.645796
OSUN,OLA-OLUWA,ISERO/IKONIFIN,29-26-06-006,ABASADE,252,498,117,12,109,3,7.8082245,3.9140875
OSUN,OLA-OLUWA,OBAMORO/ILE OGO,29-26-07-001,"D.C. PRY. SCHOOL, ILE - OGO I",370,730,130,3,228,0,7.7540216,4.1616143
OSUN,OLA-OLUWA,OBAMORO/ILE OGO,29-26-07-003,"METHODIST PRY. SCHOOL, OBAMORO I",246,532,101,0,135,0,7.984678,4.645796
OSUN,OLA-OLUWA,BODE-OSI,29-26-08-001,"TOWN HALL, BODE-OSI I",319,698,181,2,132,0,7.7534193,4.2230836
OSUN,OLA-OLUWA,BODE-OSI,29-26-08-003,DISPENSARY BODE-OSI,285,754,104,1,168,0,43.7444229,-81.7073806
OSUN,OLA-OLUWA,BODE-OSI,29-26-08-004,"ANGLICAN PRY. SCHOOL, ELEPO",166,329,0,0,0,0,7.769237,4.270083
OSUN,OLA-OLUWA,BODE-OSI,29-26-08-005,OLOWE VILLAGE,350,748,240,1,103,0,7.7826709,4.5418141
OSUN,OLA-OLUWA,AJAGBA/IWOOKE,29-26-09-001,AJAGBA TOWN,321,750,150,1,157,0,7.7795746,4.25064
OSUN,OLA-OLUWA,AJAGBA/IWOOKE,29-26-09-002,IWOOKE TOWN  I,220,535,98,0,112,0,7.8129152,4.2384621
OSUN,OLA-OLUWA,AJAGBA/IWOOKE,29-26-09-003,IWOOKE  TOWN   II,256,475,102,0,149,0,7.8129152,4.2384621
OSUN,OLA-OLUWA,AJAGBA/IWOOKE,29-26-09-004,TAKOKA VILLAGE,321,693,108,0,207,0,7.8129152,4.2384621
OSUN,OLA-OLUWA,ASA AJAGUNLASE,29-26-10-001,"METHODIST PRY. SCHOOL, ASA I",281,761,95,9,159,0,7.984678,4.645796
OSUN,OLA-OLUWA,ASA AJAGUNLASE,29-26-10-007,IDIYA VILLAGE,275,546,150,0,108,0,7.8128978,4.2061083
OSUN,OLORUNDA,AGOWANDE,29-27-01-001,SCHOOL OF NURSING,353,1057,176,48,121,0,7.7826709,4.5418141
OSUN,OLORUNDA,AGOWANDE,29-27-01-002,G.R.A. OSOGBO,221,979,99,32,81,0,7.7910068,4.5466169
OSUN,OLORUNDA,AGOWANDE,29-27-01-003,"NO. 20, B.C.G.A",238,750,189,7,77,0,7.7823122,4.5509817
OSUN,OLORUNDA,AGOWANDE,29-27-01-004,"23, AGOWANDE STREET",239,750,145,16,56,0,7.784189,4.5558833
OSUN,OLORUNDA,AGOWANDE,29-27-01-006,"ODUOLA STREET, OSOGBO I",246,795,150,13,70,0,7.7810936,4.5544454
OSUN,OLORUNDA,AGOWANDE,29-27-01-007,"ODUOLA STREET, OSOGBO II",292,765,183,9,74,0,7.7810936,4.5544454
OSUN,OLORUNDA,AGOWANDE,29-27-01-008,OKE ONITEA IREPODUN,279,982,134,55,65,0,7.7919336,4.5597511
OSUN,OLORUNDA,AGOWANDE,29-27-01-009,OLATUNJI AJAYI STREET,301,762,166,24,101,22,7.7883195,4.5595031
OSUN,OLORUNDA,AGOWANDE,29-27-01-010,AROUND EBENEZER BAPTIST,281,790,129,6,130,1,7.7879708,4.5625925
OSUN,OLORUNDA,AGOWANDE,29-27-01-011,"CHURCH STREET,",228,750,149,14,55,0,7.7842469,4.5539189
OSUN,OLORUNDA,AGOWANDE,29-27-01-013,BACK OF OBELAWO PLASTIC INDUSTRY,250,966,161,25,55,0,7.7892133,4.5675123
OSUN,OLORUNDA,BALOGUN,29-27-02-001,"11, AYOOLA STREET",215,639,129,4,80,0,7.7810936,4.5544454
OSUN,OLORUNDA,BALOGUN,29-27-02-002,"2, BISHOP STREET",272,963,165,18,80,2,7.7810936,4.5544454
OSUN,OLORUNDA,BALOGUN,29-27-02-003,AGO ABODUA NEAR WATER TAP,250,844,111,12,123,0,7.7810936,4.5544454
OSUN,OLORUNDA,BALOGUN,29-27-02-006,BACK OF ALL SAINT'S CHURCH STREET,232,702,131,7,92,0,7.7733639,4.5575881
OSUN,OLORUNDA,BALOGUN,29-27-02-007,OPP. NITEL BALOGUN,247,843,106,6,122,0,7.7810936,4.5544454
OSUN,OLORUNDA,BALOGUN,29-27-02-008,WORU OKE'S COMPOUND,247,668,142,1,101,0,7.902312,4.3186793
OSUN,OLORUNDA,AKOGUN,29-27-03-001,FADAIRO OPEN SPACE,184,637,126,4,51,0,7.7810936,4.5544454
OSUN,OLORUNDA,AKOGUN,29-27-03-002,ORIAYE OPEN SPACE,253,633,139,4,106,1,7.7810936,4.5544454
OSUN,OLORUNDA,AKOGUN,29-27-03-003,AGANNA NEAR MOSQUE,203,576,130,3,52,0,7.77718,4.5620328
OSUN,OLORUNDA,AKOGUN,29-27-03-004,ARIKALAMU,230,540,144,3,82,0,7.7757977,4.5611883
